DIRECTORIO,Sexo,Edad,Ocupacion,Ciudad,Clase,Estrato
642329,Hombre,32,Trabajando,Medellín,Cabecera,3.0
642329,Mujer,31,Oficios del hogar,Medellín,Cabecera,3.0
642329,Hombre,4,,Medellín,Cabecera,3.0
642330,Hombre,37,Trabajando,Medellín,Cabecera,5.0
642331,Mujer,24,Oficios del hogar,Medellín,Cabecera,2.0
642331,Hombre,26,Trabajando,Medellín,Cabecera,2.0
642331,Mujer,7,,Medellín,Cabecera,2.0
642332,Mujer,35,Trabajando,Medellín,Cabecera,2.0
642332,Hombre,38,Trabajando,Medellín,Cabecera,2.0
642332,Hombre,13,,Medellín,Cabecera,2.0
642333,Hombre,69,Buscando trabajo,Medellín,Cabecera,2.0
642333,Mujer,30,Oficios del hogar,Medellín,Cabecera,2.0
642333,Mujer,47,Trabajando,Medellín,Cabecera,2.0
642333,Mujer,24,Trabajando,Medellín,Cabecera,2.0
642333,Hombre,9,,Medellín,Cabecera,2.0
642335,Hombre,35,Trabajando,Medellín,Cabecera,2.0
642336,Hombre,42,Trabajando,Medellín,Cabecera,2.0
642338,Hombre,52,Trabajando,Medellín,Cabecera,2.0
642338,Mujer,22,Estudiando,Medellín,Cabecera,2.0
642338,Hombre,25,Trabajando,Medellín,Cabecera,2.0
642338,Mujer,53,Trabajando,Medellín,Cabecera,2.0
642697,Hombre,40,Trabajando,Bogotá,Cabecera,2.0
642698,Hombre,36,Trabajando,Bogotá,Cabecera,2.0
642705,Hombre,54,Trabajando,Bogotá,Cabecera,2.0
642705,Mujer,60,Trabajando,Bogotá,Cabecera,2.0
642707,Hombre,20,Trabajando,Bogotá,Cabecera,2.0
642707,Mujer,19,Oficios del hogar,Bogotá,Cabecera,2.0
642707,Mujer,1,,Bogotá,Cabecera,2.0
642710,Hombre,56,Trabajando,Bogotá,Cabecera,2.0
642710,Mujer,62,Oficios del hogar,Bogotá,Cabecera,2.0
642711,Mujer,47,Oficios del hogar,Bogotá,Cabecera,3.0
642711,Hombre,47,Trabajando,Bogotá,Cabecera,3.0
642711,Mujer,24,Trabajando,Bogotá,Cabecera,3.0
642712,Hombre,48,Trabajando,Bogotá,Cabecera,3.0
642713,Mujer,70,Oficios del hogar,Bogotá,Cabecera,3.0
642714,Mujer,76,Oficios del hogar,Bogotá,Cabecera,3.0
642714,Mujer,73,Trabajando,Bogotá,Cabecera,3.0
642715,Hombre,53,Trabajando,Bogotá,Cabecera,3.0
642716,Mujer,40,Trabajando,Bogotá,Cabecera,3.0
642716,Mujer,15,Estudiando,Bogotá,Cabecera,3.0
642717,Hombre,48,Trabajando,Bogotá,Cabecera,3.0
642717,Mujer,49,Trabajando,Bogotá,Cabecera,3.0
642717,Hombre,26,Trabajando,Bogotá,Cabecera,3.0
642718,Hombre,25,Trabajando,Bogotá,Cabecera,3.0
642719,Hombre,73,Trabajando,Bogotá,Cabecera,3.0
642719,Mujer,65,Oficios del hogar,Bogotá,Cabecera,3.0
642719,Hombre,21,Trabajando,Bogotá,Cabecera,3.0
642719,Hombre,14,,Bogotá,Cabecera,3.0
642720,Mujer,62,Trabajando,Bogotá,Cabecera,3.0
642720,Hombre,62,Oficios del hogar,Bogotá,Cabecera,3.0
642720,Mujer,39,Trabajando,Bogotá,Cabecera,3.0
642721,Mujer,30,Trabajando,Bogotá,Cabecera,3.0
642721,Hombre,26,Trabajando,Bogotá,Cabecera,3.0
642722,Mujer,65,Oficios del hogar,Bogotá,Cabecera,3.0
642724,Hombre,34,Trabajando,Bogotá,Cabecera,3.0
642724,Mujer,24,Trabajando,Bogotá,Cabecera,3.0
642726,Mujer,80,Oficios del hogar,Bogotá,Cabecera,3.0
642727,Hombre,60,Trabajando,Bogotá,Cabecera,3.0
642727,Mujer,53,Trabajando,Bogotá,Cabecera,3.0
642727,Hombre,11,,Bogotá,Cabecera,3.0
642728,Mujer,27,Oficios del hogar,Bogotá,Cabecera,3.0
642728,Hombre,28,Trabajando,Bogotá,Cabecera,3.0
642728,Hombre,1,,Bogotá,Cabecera,3.0
642729,Hombre,32,Trabajando,Bogotá,Cabecera,3.0
642729,Mujer,28,Trabajando,Bogotá,Cabecera,3.0
642729,Hombre,6,,Bogotá,Cabecera,3.0
642730,Mujer,35,Trabajando,Bogotá,Cabecera,3.0
642730,Hombre,30,Trabajando,Bogotá,Cabecera,3.0
642731,Mujer,39,Trabajando,Bogotá,Cabecera,3.0
642731,Hombre,42,Trabajando,Bogotá,Cabecera,3.0
642731,Mujer,17,Estudiando,Bogotá,Cabecera,3.0
642731,Mujer,15,Estudiando,Bogotá,Cabecera,3.0
642731,Hombre,5,,Bogotá,Cabecera,3.0
642732,Hombre,55,Incapacitado permanente para trabajar,Bogotá,Cabecera,3.0
642732,Mujer,56,Pensionado,Bogotá,Cabecera,3.0
642732,Hombre,24,Trabajando,Bogotá,Cabecera,3.0
642732,Mujer,4,,Bogotá,Cabecera,3.0
642733,Mujer,54,Trabajando,Bogotá,Cabecera,3.0
642733,Hombre,58,Trabajando,Bogotá,Cabecera,3.0
642744,Hombre,30,Trabajando,Bogotá,Cabecera,3.0
642744,Mujer,28,Buscando trabajo,Bogotá,Cabecera,3.0
642744,Hombre,3,,Bogotá,Cabecera,3.0
642745,Mujer,34,Trabajando,Bogotá,Cabecera,3.0
642745,Mujer,13,,Bogotá,Cabecera,3.0
642745,Hombre,10,,Bogotá,Cabecera,3.0
642746,Hombre,29,Trabajando,Bogotá,Cabecera,3.0
642746,Hombre,26,Trabajando,Bogotá,Cabecera,3.0
642746,Hombre,8,,Bogotá,Cabecera,3.0
642746,Mujer,51,Oficios del hogar,Bogotá,Cabecera,3.0
642746,Mujer,6,,Bogotá,Cabecera,3.0
642747,Mujer,40,Trabajando,Bogotá,Cabecera,3.0
642747,Mujer,14,,Bogotá,Cabecera,3.0
642750,Hombre,28,Trabajando,Bogotá,Cabecera,2.0
642750,Mujer,24,Oficios del hogar,Bogotá,Cabecera,2.0
642750,Mujer,3,,Bogotá,Cabecera,2.0
642754,Hombre,47,Trabajando,Bogotá,Cabecera,3.0
642754,Mujer,44,Trabajando,Bogotá,Cabecera,3.0
642754,Mujer,14,,Bogotá,Cabecera,3.0
642755,Mujer,48,Trabajando,Bogotá,Cabecera,3.0
642755,Hombre,52,Trabajando,Bogotá,Cabecera,3.0
642756,Hombre,81,Pensionado,Bogotá,Cabecera,3.0
642756,Mujer,67,Oficios del hogar,Bogotá,Cabecera,3.0
642756,Mujer,30,Trabajando,Bogotá,Cabecera,3.0
642759,Mujer,34,Trabajando,Bogotá,Cabecera,2.0
642759,Hombre,40,Trabajando,Bogotá,Cabecera,2.0
642759,Hombre,10,,Bogotá,Cabecera,2.0
642759,Hombre,8,,Bogotá,Cabecera,2.0
642760,Hombre,33,Trabajando,Bogotá,Cabecera,2.0
642761,Mujer,52,Trabajando,Bogotá,Cabecera,5.0
642761,Hombre,64,Trabajando,Bogotá,Cabecera,5.0
642761,Hombre,31,Trabajando,Bogotá,Cabecera,5.0
642761,Hombre,29,Trabajando,Bogotá,Cabecera,5.0
642761,Mujer,27,Trabajando,Bogotá,Cabecera,5.0
642761,Mujer,23,Estudiando,Bogotá,Cabecera,5.0
642761,Hombre,21,Estudiando,Bogotá,Cabecera,5.0
642761,Mujer,80,Otra actividad,Bogotá,Cabecera,5.0
642761,Mujer,23,Estudiando,Bogotá,Cabecera,5.0
642762,Hombre,36,Trabajando,Bogotá,Cabecera,2.0
642762,Mujer,29,Oficios del hogar,Bogotá,Cabecera,2.0
642762,Mujer,3,,Bogotá,Cabecera,2.0
642764,Hombre,29,Trabajando,Bogotá,Cabecera,2.0
642764,Mujer,30,Oficios del hogar,Bogotá,Cabecera,2.0
642764,Mujer,12,,Bogotá,Cabecera,2.0
642764,Hombre,1,,Bogotá,Cabecera,2.0
642764,Hombre,77,Trabajando,Bogotá,Cabecera,2.0
642764,Hombre,37,Trabajando,Bogotá,Cabecera,2.0
642766,Mujer,22,Trabajando,Bogotá,Cabecera,2.0
642766,Hombre,33,Trabajando,Bogotá,Cabecera,2.0
642767,Mujer,24,Trabajando,Bogotá,Cabecera,2.0
642786,Mujer,72,Pensionado,Bogotá,Cabecera,5.0
642786,Hombre,73,Trabajando,Bogotá,Cabecera,5.0
642787,Mujer,43,Trabajando,Bogotá,Cabecera,3.0
642787,Hombre,47,Trabajando,Bogotá,Cabecera,3.0
642787,Hombre,22,Trabajando,Bogotá,Cabecera,3.0
642787,Hombre,15,Estudiando,Bogotá,Cabecera,3.0
642792,Mujer,35,Trabajando,Bogotá,Cabecera,3.0
642792,Mujer,13,,Bogotá,Cabecera,3.0
642793,Mujer,42,Trabajando,Bogotá,Cabecera,6.0
642793,Mujer,14,,Bogotá,Cabecera,6.0
642793,Mujer,10,,Bogotá,Cabecera,6.0
642796,Mujer,45,Trabajando,Bogotá,Cabecera,5.0
642796,Hombre,48,Trabajando,Bogotá,Cabecera,5.0
642796,Mujer,15,Estudiando,Bogotá,Cabecera,5.0
642796,Mujer,11,,Bogotá,Cabecera,5.0
642796,Mujer,66,Ocio,Bogotá,Cabecera,5.0
642797,Mujer,66,Pensionado,Bogotá,Cabecera,5.0
642797,Hombre,43,Trabajando,Bogotá,Cabecera,5.0
642798,Hombre,70,Pensionado,Bogotá,Cabecera,5.0
642798,Mujer,69,Pensionado,Bogotá,Cabecera,5.0
642798,Mujer,42,Oficios del hogar,Bogotá,Cabecera,5.0
642798,Hombre,41,Trabajando,Bogotá,Cabecera,5.0
642798,Mujer,23,Trabajando,Bogotá,Cabecera,5.0
642798,Mujer,11,,Bogotá,Cabecera,5.0
642908,Mujer,42,Trabajando,Cali,Cabecera,2.0
642908,Mujer,14,,Cali,Cabecera,2.0
642908,Mujer,6,,Cali,Cabecera,2.0
642909,Mujer,57,Pensionado,Cali,Cabecera,2.0
642909,Mujer,32,Trabajando,Cali,Cabecera,2.0
642909,Hombre,13,,Cali,Cabecera,2.0
642909,Hombre,9,,Cali,Cabecera,2.0
642910,Hombre,45,Trabajando,Cali,Cabecera,2.0
642910,Mujer,38,Oficios del hogar,Cali,Cabecera,2.0
642910,Hombre,14,,Cali,Cabecera,2.0
642910,Mujer,9,,Cali,Cabecera,2.0
642910,Mujer,3,,Cali,Cabecera,2.0
642911,Hombre,29,Trabajando,Cali,Cabecera,2.0
642911,Hombre,12,,Cali,Cabecera,2.0
642911,Hombre,8,,Cali,Cabecera,2.0
642912,Hombre,42,Trabajando,Cali,Cabecera,1.0
642912,Mujer,35,Oficios del hogar,Cali,Cabecera,1.0
642913,Hombre,33,Trabajando,Cali,Cabecera,1.0
642913,Hombre,25,Estudiando,Cali,Cabecera,1.0
642913,Hombre,13,,Cali,Cabecera,1.0
642914,Hombre,38,Trabajando,Cali,Cabecera,1.0
642914,Hombre,11,,Cali,Cabecera,1.0
642915,Mujer,35,Trabajando,Cali,Cabecera,2.0
642915,Mujer,7,,Cali,Cabecera,2.0
642917,Hombre,30,Trabajando,Cali,Cabecera,1.0
642917,Mujer,31,Buscando trabajo,Cali,Cabecera,1.0
642917,Hombre,5,,Cali,Cabecera,1.0
642918,Hombre,37,Trabajando,Cali,Cabecera,2.0
642918,Mujer,28,Oficios del hogar,Cali,Cabecera,2.0
642918,Hombre,12,,Cali,Cabecera,2.0
642919,Hombre,37,Trabajando,Cali,Cabecera,2.0
642919,Hombre,1,,Cali,Cabecera,2.0
642920,Hombre,35,Oficios del hogar,Cali,Cabecera,2.0
642920,Hombre,28,Oficios del hogar,Cali,Cabecera,2.0
642920,Hombre,9,,Cali,Cabecera,2.0
642921,Mujer,63,Pensionado,Cali,Cabecera,2.0
642921,Hombre,14,,Cali,Cabecera,2.0
642924,Mujer,68,Pensionado,Cali,Cabecera,4.0
642924,Hombre,37,Trabajando,Cali,Cabecera,4.0
642926,Hombre,36,Trabajando,Cali,Cabecera,4.0
642926,Mujer,39,Trabajando,Cali,Cabecera,4.0
642926,Mujer,19,Estudiando,Cali,Cabecera,4.0
642926,Mujer,5,,Cali,Cabecera,4.0
642927,Mujer,40,Trabajando,Cali,Cabecera,3.0
642928,Mujer,21,Trabajando,Cali,Cabecera,1.0
642928,Hombre,2,,Cali,Cabecera,1.0
642929,Hombre,32,Trabajando,Cali,Cabecera,1.0
642929,Mujer,31,Trabajando,Cali,Cabecera,1.0
642929,Hombre,6,,Cali,Cabecera,1.0
642930,Hombre,48,Buscando trabajo,Cali,Cabecera,1.0
642930,Mujer,49,Oficios del hogar,Cali,Cabecera,1.0
642930,Hombre,25,Trabajando,Cali,Cabecera,1.0
642930,Hombre,23,Estudiando,Cali,Cabecera,1.0
642930,Mujer,86,Incapacitado permanente para trabajar,Cali,Cabecera,1.0
642931,Mujer,35,Trabajando,Cali,Cabecera,1.0
642931,Mujer,2,,Cali,Cabecera,1.0
642934,Hombre,40,Trabajando,Cali,Cabecera,4.0
642935,Hombre,58,Trabajando,Cali,Cabecera,4.0
642935,Mujer,54,Trabajando,Cali,Cabecera,4.0
642938,Hombre,52,Trabajando,Cali,Cabecera,3.0
642938,Mujer,50,Trabajando,Cali,Cabecera,3.0
642939,Hombre,66,Pensionado,Cali,Cabecera,4.0
642939,Mujer,66,Pensionado,Cali,Cabecera,4.0
642939,Mujer,42,Trabajando,Cali,Cabecera,4.0
642942,Mujer,63,Pensionado,Cali,Cabecera,3.0
642943,Mujer,21,Estudiando,Cali,Cabecera,3.0
642943,Hombre,19,Estudiando,Cali,Cabecera,3.0
642943,Mujer,12,,Cali,Cabecera,3.0
642943,Mujer,40,Trabajando,Cali,Cabecera,3.0
642943,Hombre,50,Trabajando,Cali,Cabecera,3.0
642943,Hombre,23,Trabajando,Cali,Cabecera,3.0
642944,Mujer,31,Trabajando,Cali,Cabecera,5.0
642944,Hombre,30,Trabajando,Cali,Cabecera,5.0
642945,Hombre,23,Estudiando,Cali,Cabecera,5.0
642945,Mujer,50,Pensionado,Cali,Cabecera,5.0
642945,Hombre,30,Trabajando,Cali,Cabecera,5.0
642946,Mujer,32,Trabajando,Cali,Cabecera,3.0
642947,Mujer,49,Trabajando,Cali,Cabecera,3.0
642950,Mujer,50,Trabajando,Cali,Cabecera,6.0
642953,Hombre,71,Trabajando,Cali,Cabecera,5.0
642954,Hombre,62,Trabajando,Cali,Cabecera,1.0
642954,Mujer,22,Estudiando,Cali,Cabecera,1.0
642954,Hombre,3,,Cali,Cabecera,1.0
642955,Mujer,37,Trabajando,Cali,Cabecera,1.0
642955,Hombre,20,Trabajando,Cali,Cabecera,1.0
642956,Hombre,30,Trabajando,Cali,Cabecera,3.0
642956,Mujer,27,Trabajando,Cali,Cabecera,3.0
642957,Hombre,59,Trabajando,Cali,Cabecera,4.0
642957,Hombre,88,Pensionado,Cali,Cabecera,4.0
642958,Hombre,77,Pensionado,Cali,Cabecera,3.0
642958,Mujer,69,Oficios del hogar,Cali,Cabecera,3.0
642966,Mujer,25,Trabajando,Cali,Cabecera,4.0
642967,Hombre,47,Trabajando,Cali,Cabecera,4.0
642967,Mujer,76,Pensionado,Cali,Cabecera,4.0
642968,Hombre,64,Trabajando,Cali,Cabecera,2.0
642969,Mujer,49,Trabajando,Cali,Cabecera,6.0
642972,Mujer,50,Trabajando,Cali,Cabecera,3.0
642975,Hombre,41,Trabajando,Cali,Cabecera,5.0
642975,Mujer,40,Oficios del hogar,Cali,Cabecera,5.0
642975,Hombre,3,,Cali,Cabecera,5.0
642975,Hombre,1,,Cali,Cabecera,5.0
642976,Hombre,48,Trabajando,Cali,Cabecera,5.0
642976,Mujer,47,Oficios del hogar,Cali,Cabecera,5.0
642976,Hombre,23,Trabajando,Cali,Cabecera,5.0
642978,Mujer,60,Pensionado,Cali,Cabecera,6.0
642979,Mujer,57,Trabajando,Cali,Cabecera,1.0
642980,Hombre,69,Trabajando,Cali,Cabecera,2.0
642980,Mujer,56,Oficios del hogar,Cali,Cabecera,2.0
642980,Mujer,13,,Cali,Cabecera,2.0
642981,Hombre,34,Trabajando,Cali,Cabecera,2.0
642981,Mujer,33,Buscando trabajo,Cali,Cabecera,2.0
642981,Hombre,11,,Cali,Cabecera,2.0
642981,Hombre,6,,Cali,Cabecera,2.0
642981,Hombre,3,,Cali,Cabecera,2.0
642982,Hombre,30,Trabajando,Cali,Cabecera,4.0
642983,Hombre,37,Trabajando,Cali,Cabecera,4.0
642983,Mujer,31,Trabajando,Cali,Cabecera,4.0
642983,Hombre,17,Estudiando,Cali,Cabecera,4.0
643526,Hombre,46,Trabajando,Medellín,Cabecera,6.0
643526,Mujer,26,Trabajando,Medellín,Cabecera,6.0
643527,Hombre,54,Otra actividad,Medellín,Cabecera,6.0
643529,Hombre,44,Otra actividad,Medellín,Cabecera,3.0
643530,Mujer,39,Trabajando,Medellín,Cabecera,3.0
643533,Hombre,60,Trabajando,Medellín,Cabecera,4.0
643533,Mujer,61,Otra actividad,Medellín,Cabecera,4.0
643534,Hombre,26,Trabajando,Medellín,Cabecera,6.0
643535,Mujer,63,Pensionado,Medellín,Cabecera,6.0
643535,Mujer,59,Otra actividad,Medellín,Cabecera,6.0
643537,Hombre,53,Otra actividad,Medellín,Cabecera,1.0
643538,Hombre,55,Trabajando,Medellín,Cabecera,3.0
643538,Mujer,50,Trabajando,Medellín,Cabecera,3.0
643538,Mujer,14,,Medellín,Cabecera,3.0
643538,Mujer,12,,Medellín,Cabecera,3.0
643538,Mujer,71,Pensionado,Medellín,Cabecera,3.0
643540,Hombre,49,Trabajando,Medellín,Cabecera,4.0
643541,Mujer,31,Trabajando,Medellín,Cabecera,4.0
643543,Hombre,74,Otra actividad,Medellín,Cabecera,1.0
643543,Mujer,58,Oficios del hogar,Medellín,Cabecera,1.0
643544,Hombre,64,Pensionado,Medellín,Cabecera,4.0
643544,Mujer,54,Oficios del hogar,Medellín,Cabecera,4.0
643544,Hombre,34,Trabajando,Medellín,Cabecera,4.0
643544,Hombre,5,,Medellín,Cabecera,4.0
643547,Hombre,43,Trabajando,Medellín,Cabecera,4.0
643548,Hombre,49,Otra actividad,Medellín,Cabecera,5.0
643550,Hombre,49,Otra actividad,Medellín,Cabecera,4.0
643550,Mujer,45,Otra actividad,Medellín,Cabecera,4.0
643550,Mujer,28,Otra actividad,Medellín,Cabecera,4.0
643550,Hombre,22,Trabajando,Medellín,Cabecera,4.0
643550,Mujer,13,,Medellín,Cabecera,4.0
643551,Mujer,61,Pensionado,Medellín,Cabecera,4.0
643553,Hombre,53,Otra actividad,Medellín,Cabecera,3.0
643557,Mujer,47,Trabajando,Medellín,Cabecera,3.0
643558,Hombre,53,Trabajando,Medellín,Cabecera,3.0
643558,Mujer,48,Trabajando,Medellín,Cabecera,3.0
643558,Hombre,13,,Medellín,Cabecera,3.0
643559,Hombre,40,Buscando trabajo,Medellín,Cabecera,4.0
643559,Mujer,37,Trabajando,Medellín,Cabecera,4.0
643559,Hombre,11,,Medellín,Cabecera,4.0
643559,Mujer,11,,Medellín,Cabecera,4.0
643559,Mujer,5,,Medellín,Cabecera,4.0
643560,Mujer,66,Trabajando,Medellín,Cabecera,3.0
643560,Hombre,56,Oficios del hogar,Medellín,Cabecera,3.0
643561,Mujer,71,Pensionado,Medellín,Cabecera,3.0
643563,Hombre,36,Trabajando,Medellín,Cabecera,3.0
643563,Mujer,32,Trabajando,Medellín,Cabecera,3.0
643563,Hombre,14,,Medellín,Cabecera,3.0
643564,Mujer,58,Pensionado,Medellín,Cabecera,3.0
643564,Mujer,22,Estudiando,Medellín,Cabecera,3.0
643565,Hombre,62,Trabajando,Medellín,Cabecera,3.0
643565,Mujer,52,Trabajando,Medellín,Cabecera,3.0
643565,Hombre,12,,Medellín,Cabecera,3.0
643566,Mujer,51,Trabajando,Medellín,Cabecera,3.0
643567,Mujer,29,Trabajando,Medellín,Cabecera,3.0
643567,Hombre,31,Trabajando,Medellín,Cabecera,3.0
643567,Mujer,12,,Medellín,Cabecera,3.0
643568,Hombre,40,Otra actividad,Medellín,Cabecera,3.0
643569,Hombre,86,Pensionado,Medellín,Cabecera,4.0
643570,Mujer,58,Pensionado,Medellín,Cabecera,4.0
643571,Hombre,59,Trabajando,Medellín,Cabecera,4.0
643571,Mujer,54,Oficios del hogar,Medellín,Cabecera,4.0
643571,Mujer,19,Estudiando,Medellín,Cabecera,4.0
643572,Hombre,36,Trabajando,Medellín,Cabecera,4.0
643572,Hombre,31,Trabajando,Medellín,Cabecera,4.0
643573,Mujer,35,Trabajando,Medellín,Cabecera,4.0
643573,Hombre,33,Trabajando,Medellín,Cabecera,4.0
643574,Mujer,35,Trabajando,Medellín,Cabecera,4.0
643576,Mujer,45,Trabajando,Medellín,Cabecera,4.0
643576,Hombre,41,Trabajando,Medellín,Cabecera,4.0
643576,Hombre,16,Estudiando,Medellín,Cabecera,4.0
643577,Hombre,38,Trabajando,Medellín,Cabecera,3.0
643577,Mujer,12,,Medellín,Cabecera,3.0
643578,Mujer,26,Trabajando,Medellín,Cabecera,3.0
643578,Hombre,31,Trabajando,Medellín,Cabecera,3.0
643579,Hombre,76,Pensionado,Medellín,Cabecera,3.0
643579,Mujer,66,Oficios del hogar,Medellín,Cabecera,3.0
643579,Hombre,12,,Medellín,Cabecera,3.0
643580,Hombre,32,Trabajando,Medellín,Cabecera,3.0
643582,Mujer,39,Trabajando,Medellín,Cabecera,1.0
643583,Mujer,54,Oficios del hogar,Medellín,Cabecera,1.0
643583,Hombre,28,Trabajando,Medellín,Cabecera,1.0
643584,Hombre,84,Otra actividad,Medellín,Cabecera,1.0
643584,Mujer,62,Oficios del hogar,Medellín,Cabecera,1.0
643584,Hombre,34,Trabajando,Medellín,Cabecera,1.0
643585,Mujer,78,Pensionado,Medellín,Cabecera,1.0
643585,Hombre,57,Buscando trabajo,Medellín,Cabecera,1.0
643586,Mujer,49,Otra actividad,Medellín,Cabecera,1.0
643586,Hombre,44,Trabajando,Medellín,Cabecera,1.0
643586,Hombre,24,Buscando trabajo,Medellín,Cabecera,1.0
643586,Hombre,23,Incapacitado permanente para trabajar,Medellín,Cabecera,1.0
643586,Mujer,20,Buscando trabajo,Medellín,Cabecera,1.0
643587,Mujer,57,Oficios del hogar,Medellín,Cabecera,2.0
643587,Mujer,28,Trabajando,Medellín,Cabecera,2.0
643588,Mujer,48,Trabajando,Medellín,Cabecera,1.0
643588,Hombre,14,,Medellín,Cabecera,1.0
643588,Hombre,45,Trabajando,Medellín,Cabecera,1.0
643588,Hombre,14,,Medellín,Cabecera,1.0
643588,Mujer,13,,Medellín,Cabecera,1.0
643589,Hombre,44,Trabajando,Medellín,Cabecera,2.0
643589,Mujer,38,Trabajando,Medellín,Cabecera,2.0
643590,Mujer,62,Oficios del hogar,Medellín,Cabecera,2.0
643590,Mujer,43,Buscando trabajo,Medellín,Cabecera,2.0
643591,Mujer,73,Oficios del hogar,Medellín,Cabecera,2.0
643591,Hombre,39,Trabajando,Medellín,Cabecera,2.0
643591,Mujer,17,Estudiando,Medellín,Cabecera,2.0
643592,Hombre,85,Pensionado,Medellín,Cabecera,3.0
643592,Hombre,55,Trabajando,Medellín,Cabecera,3.0
643592,Hombre,31,Buscando trabajo,Medellín,Cabecera,3.0
643594,Hombre,45,Trabajando,Medellín,Cabecera,2.0
643594,Mujer,38,Trabajando,Medellín,Cabecera,2.0
643600,Hombre,37,Trabajando,Medellín,Cabecera,5.0
643600,Mujer,33,Trabajando,Medellín,Cabecera,5.0
643600,Hombre,4,,Medellín,Cabecera,5.0
643602,Mujer,66,Pensionado,Medellín,Cabecera,5.0
643603,Mujer,45,Trabajando,Medellín,Cabecera,2.0
643604,Mujer,62,Oficios del hogar,Medellín,Cabecera,2.0
643604,Mujer,28,Trabajando,Medellín,Cabecera,2.0
643605,Mujer,70,Oficios del hogar,Medellín,Cabecera,2.0
643605,Hombre,43,Trabajando,Medellín,Cabecera,2.0
643606,Mujer,62,Otra actividad,Medellín,Cabecera,2.0
643609,Mujer,36,Trabajando,Medellín,Cabecera,2.0
643609,Hombre,32,Trabajando,Medellín,Cabecera,2.0
643610,Mujer,45,Trabajando,Medellín,Cabecera,2.0
643611,Hombre,9,,Medellín,Cabecera,2.0
643611,Hombre,37,Trabajando,Medellín,Cabecera,2.0
643611,Mujer,38,Oficios del hogar,Medellín,Cabecera,2.0
643611,Hombre,10,,Medellín,Cabecera,2.0
643619,Hombre,65,Pensionado,Medellín,Cabecera,4.0
643619,Mujer,59,Oficios del hogar,Medellín,Cabecera,4.0
643619,Hombre,30,Trabajando,Medellín,Cabecera,4.0
643619,Mujer,29,Trabajando,Medellín,Cabecera,4.0
643619,Mujer,8,,Medellín,Cabecera,4.0
643619,Hombre,6,,Medellín,Cabecera,4.0
643622,Hombre,32,Otra actividad,Medellín,Cabecera,3.0
643622,Hombre,3,,Medellín,Cabecera,3.0
643622,Mujer,0,,Medellín,Cabecera,3.0
643622,Mujer,61,Pensionado,Medellín,Cabecera,3.0
643622,Mujer,36,Trabajando,Medellín,Cabecera,3.0
643623,Mujer,88,Pensionado,Medellín,Cabecera,3.0
643623,Mujer,78,Pensionado,Medellín,Cabecera,3.0
643623,Hombre,77,Incapacitado permanente para trabajar,Medellín,Cabecera,3.0
643623,Hombre,48,Buscando trabajo,Medellín,Cabecera,3.0
643626,Mujer,33,Trabajando,Medellín,Cabecera,3.0
643626,Mujer,3,,Medellín,Cabecera,3.0
643627,Hombre,32,Trabajando,Medellín,Cabecera,3.0
643627,Mujer,26,Estudiando,Medellín,Cabecera,3.0
643628,Mujer,88,Incapacitado permanente para trabajar,Medellín,Cabecera,3.0
643628,Hombre,67,Trabajando,Medellín,Cabecera,3.0
643628,Hombre,56,Trabajando,Medellín,Cabecera,3.0
643629,Hombre,36,Trabajando,Medellín,Cabecera,3.0
643629,Mujer,32,Oficios del hogar,Medellín,Cabecera,3.0
643629,Hombre,8,,Medellín,Cabecera,3.0
643630,Hombre,34,Trabajando,Medellín,Cabecera,3.0
643630,Mujer,34,Oficios del hogar,Medellín,Cabecera,3.0
643631,Mujer,35,Trabajando,Medellín,Cabecera,3.0
643631,Mujer,34,Trabajando,Medellín,Cabecera,3.0
643632,Mujer,36,Trabajando,Medellín,Cabecera,3.0
643632,Hombre,14,,Medellín,Cabecera,3.0
643634,Hombre,36,Buscando trabajo,Medellín,Cabecera,1.0
643634,Mujer,39,Trabajando,Medellín,Cabecera,1.0
643634,Hombre,16,Estudiando,Medellín,Cabecera,1.0
643634,Hombre,13,,Medellín,Cabecera,1.0
643634,Hombre,10,,Medellín,Cabecera,1.0
643635,Hombre,79,Trabajando,Medellín,Cabecera,1.0
643635,Mujer,70,Oficios del hogar,Medellín,Cabecera,1.0
643635,Hombre,48,Incapacitado permanente para trabajar,Medellín,Cabecera,1.0
643635,Mujer,22,Estudiando,Medellín,Cabecera,1.0
643635,Hombre,20,Trabajando,Medellín,Cabecera,1.0
643636,Hombre,46,Trabajando,Medellín,Cabecera,1.0
643636,Mujer,39,Trabajando,Medellín,Cabecera,1.0
643636,Mujer,14,,Medellín,Cabecera,1.0
643636,Hombre,12,,Medellín,Cabecera,1.0
643774,Hombre,38,Trabajando,Bogotá,Cabecera,2.0
643774,Mujer,37,Trabajando,Bogotá,Cabecera,2.0
643774,Mujer,11,,Bogotá,Cabecera,2.0
643774,Mujer,5,,Bogotá,Cabecera,2.0
643775,Mujer,36,Trabajando,Bogotá,Cabecera,
643775,Hombre,37,Trabajando,Bogotá,Cabecera,
643775,Mujer,7,,Bogotá,Cabecera,
643780,Hombre,65,Trabajando,Bogotá,Cabecera,2.0
643780,Mujer,65,Oficios del hogar,Bogotá,Cabecera,2.0
643780,Hombre,47,Trabajando,Bogotá,Cabecera,2.0
643780,Hombre,25,Trabajando,Bogotá,Cabecera,2.0
643781,Hombre,49,Trabajando,Bogotá,Cabecera,3.0
