Sexo,Edad,Ocupacion,DIRECTORIO_new,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022,se_siente_inseguro_barrio,se_siente_inseguro_ciudad,la_seguridad_en_los_ultimos_6_meses,puede_ser_victima_delito,inseguro_trabajo/estudio,inseguro_parques,inseguro_lugares_comerciales,inseguro_transporte_publico,inseguro_puentes_peatonales,causa_delincuencia,hurto_celulares_aumento,ladrones_pandillas_aumento,vendedores_droga_aumento,pobreza_aumento,desempleo_aumento,inmigrante_aumento,venta_compra_articulos_robados,habitantes_calle_aumento,prostitucion_aumento,extorcion_aumento,satisfecho_vida,satisfecho_situacion_economica,satisfecho_situacion_laboral,Ciudad,Clase,Estrato,homicidio,extorsiones,vandalismo,consumo_drogas,consumo_alcohol,agresiones_vecinos,violaciones_sexuales,acoso_sexual,presencia_pandillas,expendedores_droga,guerrilla,hurto
Hombre,64,Trabajando,622463111,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,no frecuenta parques,seguro,seguro,seguro,desempleo,no sabe,disminuyo,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,4,4,4,Medellín,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,80,Pensionado,622464111,Mucho,Mucho,Poco,Nada,Nada,Mucho,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,4,4,4,Medellín,Cabecera,5.0,no,no,no,si,no,no,no,no,no,no,no,si
Hombre,41,Trabajando,622465111,Mucho,Poco,Poco,Poco,Mucho,Poco,Mucho,Mucho,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,si,seguro,seguro,seguro,inseguro,seguro,ley poco dura contra delincuentes,aumento,no sabe,no sabe,no sabe,no sabe,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,5.0,si,no,si,si,si,no,no,no,no,si,no,si
Mujer,67,Oficios del hogar,622466111,Poco,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,seguro,no toma transporte publico,seguro,el consumo de drogas,aumento,aumento,disminuyo,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,9,Medellín,Cabecera,5.0,no,no,no,si,si,no,no,no,no,si,no,si
Hombre,40,Trabajando,622467111,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,seguro,seguro,no toma transporte publico,seguro,desempleo,no sabe,disminuyo,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,5,5,5,Medellín,Cabecera,3.0,no,no,no,si,si,si,no,no,si,si,no,si
Hombre,79,Pensionado,622468111,Mucho,Mucho,Nada,Poco,Poco,Poco,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,no frecuenta parques,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,el consumo de drogas,no sabe,aumento,aumento,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,5,9,Medellín,Cabecera,5.0,no,no,no,si,si,no,no,no,no,no,no,si
Mujer,62,Pensionado,622469111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,seguro,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,4,4,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,29,Trabajando,622470111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,inseguro,ley poco dura contra delincuentes,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,5,5,5,Medellín,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Mujer,75,Pensionado,622471111,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,aumento,aumento,no sabe,aumento,disminuyo,no sabe,no sabe,no sabe,no sabe,no sabe,5,5,9,Medellín,Cabecera,5.0,si,no,no,si,si,si,no,no,no,no,no,si
Hombre,42,Trabajando,622472111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,5,5,Medellín,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Hombre,32,Trabajando,622473111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,no,inseguro,inseguro,inseguro,no toma transporte publico,seguro,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,5,5,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,27,Trabajando,622474111,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,seguro,inseguro,seguro,no toma transporte publico,seguro,ley poco dura contra delincuentes,aumento,aumento,no sabe,aumento,no sabe,aumento,no sabe,aumento,aumento,aumento,4,4,4,Medellín,Cabecera,3.0,no,si,no,si,si,no,no,no,si,si,no,si
Mujer,62,Oficios del hogar,622475111,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,aumento,no sabe,5,5,5,Medellín,Cabecera,3.0,no,no,no,si,si,no,no,no,no,si,no,si
Mujer,23,Trabajando,622476111,Nada,Nada,Poco,Poco,Poco,Mucho,Nada,Nada,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,desempleo,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,5,4,4,Medellín,Cabecera,3.0,no,no,no,no,no,no,no,no,si,si,no,no
Mujer,60,Pensionado,622477111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,no frecuenta puentes y peatonales,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,4,4,Medellín,Cabecera,5.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,26,Trabajando,623071111,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,3,3,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,si,seguro,no frecuenta parques,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,3,3,4,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,si,no,no,no
Hombre,71,Trabajando,623072111,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,seguro,seguro,seguro,seguro,seguro,falta de vigilacia policial,no sabe,no sabe,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,3,3,3,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,si,si,no,si
Hombre,74,Oficios del hogar,623073111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,siguio igual,si,seguro,no frecuenta parques,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,aumento,disminuyo,disminuyo,aumento,aumento,aumento,no sabe,disminuyo,no sabe,no sabe,4,3,3,Bogotá,Cabecera,2.0,no,no,si,si,si,no,no,no,no,no,no,si
Mujer,68,Oficios del hogar,623074111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,no frecuenta lugares comerciales,seguro,no frecuenta puentes y peatonales,falta de educacion,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,4,2,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Hombre,64,Pensionado,623075111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,inseguro,seguro,no frecuenta lugares comerciales,seguro,seguro,falta de educacion,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,3,3,3,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Mujer,57,Trabajando,623076111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,seguro,seguro,no frecuenta puentes y peatonales,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,3,3,Bogotá,Cabecera,3.0,si,no,no,si,si,si,no,no,si,si,no,si
Mujer,37,Trabajando,623077111,Mucho,Nada,Poco,Nada,Nada,Nada,Nada,Nada,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,seguro,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,4,5,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,no,si,no,si
Hombre,58,Trabajando,623078111,Mucho,Poco,Poco,Poco,Nada,Nada,Nada,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,seguro,seguro,seguro,no toma transporte publico,seguro,falta de educacion,aumento,aumento,disminuyo,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,4,4,5,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,no,si,no,si
Hombre,40,Trabajando,623080111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,no frecuenta lugares comerciales,seguro,no frecuenta puentes y peatonales,falta de educacion,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,no sabe,5,5,5,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,28,Trabajando,623082111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,aumento,no,inseguro,inseguro,inseguro,seguro,inseguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,4,4,Bogotá,Cabecera,3.0,no,no,no,si,no,no,no,no,no,no,no,si
Mujer,60,Trabajando,623083111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,4,4,Bogotá,Cabecera,3.0,si,no,no,no,no,no,no,no,no,no,no,si
Hombre,38,Trabajando,623084111,Poco,Poco,Poco,Poco,Nada,Mucho,Poco,Poco,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,4,4,Bogotá,Cabecera,2.0,si,no,si,si,si,si,no,no,si,si,no,si
Hombre,27,Trabajando,623085111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,inseguro,seguro,seguro,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,4,4,4,Bogotá,Cabecera,3.0,no,no,no,si,si,no,no,no,si,si,no,si
Mujer,54,Oficios del hogar,623086111,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,no frecuenta parques,seguro,inseguro,inseguro,falta de educacion,aumento,aumento,aumento,aumento,aumento,disminuyo,aumento,aumento,no sabe,no sabe,4,2,9,Bogotá,Cabecera,2.0,no,no,si,si,si,si,no,no,si,si,no,si
Mujer,28,Trabajando,623087111,Poco,Poco,Poco,Poco,Nada,Mucho,Poco,Poco,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,disminuyo,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,5,5,5,Bogotá,Cabecera,4.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,35,Trabajando,623088111,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,seguro,seguro,seguro,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,disminuyo,disminuyo,disminuyo,aumento,aumento,disminuyo,aumento,aumento,disminuyo,aumento,5,5,5,Bogotá,Cabecera,2.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,20,Trabajando,623089111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,inseguro,seguro,seguro,seguro,falta de vigilacia policial,aumento,disminuyo,disminuyo,aumento,aumento,aumento,disminuyo,aumento,disminuyo,aumento,4,4,5,Bogotá,Cabecera,1.0,no,no,no,no,no,no,no,no,no,no,no,no
Mujer,82,Trabajando,623090111,Mucho,Mucho,Nada,Poco,Nada,Poco,Poco,Poco,2,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,no frecuenta parques,inseguro,inseguro,inseguro,ley poco dura contra delincuentes,disminuyo,disminuyo,disminuyo,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,5,1,1,Bogotá,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,si
Mujer,60,Trabajando,623091111,Poco,Poco,Mucho,Nada,Poco,Mucho,Poco,Nada,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,aumento,no,inseguro,inseguro,inseguro,inseguro,inseguro,falta de educacion,aumento,no sabe,no sabe,aumento,aumento,aumento,disminuyo,disminuyo,no sabe,no sabe,5,5,5,Bogotá,Cabecera,2.0,no,no,no,si,si,no,no,no,no,no,no,si
Mujer,50,Trabajando,623092111,Poco,Nada,Poco,Nada,Poco,Poco,Poco,Nada,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,si,seguro,seguro,seguro,seguro,seguro,desempleo,disminuyo,no sabe,no sabe,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,4,4,4,Bogotá,Cabecera,4.0,no,no,no,si,si,no,no,no,no,no,no,no
Hombre,32,Trabajando,623093111,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,seguro,desempleo,aumento,no sabe,aumento,aumento,disminuyo,aumento,disminuyo,disminuyo,no sabe,disminuyo,5,4,5,Bogotá,Cabecera,3.0,no,no,no,si,no,no,no,no,no,no,no,no
Mujer,90,Pensionado,623094111,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,falta de educacion,disminuyo,disminuyo,disminuyo,aumento,disminuyo,aumento,disminuyo,disminuyo,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,no,no,no,no,no,no,no,si
Hombre,70,Pensionado,623095111,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,no frecuenta parques,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,el consumo de drogas,no sabe,disminuyo,aumento,aumento,no sabe,aumento,disminuyo,aumento,disminuyo,disminuyo,5,5,5,Bogotá,Cabecera,3.0,no,no,no,si,no,no,no,no,no,no,no,si
Hombre,52,Trabajando,623096111,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,no sabe,no sabe,no sabe,aumento,aumento,no sabe,aumento,no sabe,no sabe,3,3,3,Bogotá,Cabecera,2.0,si,no,no,si,si,no,no,no,no,no,no,si
Mujer,38,Trabajando,623097111,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,4,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,seguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,no sabe,no sabe,no sabe,5,3,4,Bogotá,Cabecera,2.0,no,no,no,si,no,no,no,no,no,no,no,no
Hombre,56,Buscando trabajo,623098111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,seguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,no sabe,4,3,9,Bogotá,Cabecera,2.0,no,no,si,si,si,si,no,no,no,si,no,si
Hombre,48,Trabajando,623099111,Nada,Mucho,Nada,Poco,Nada,Mucho,Nada,Poco,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,seguro,seguro,no toma transporte publico,no frecuenta puentes y peatonales,falta de vigilacia policial,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,5,4,5,Bogotá,Cabecera,2.0,si,si,si,si,si,no,no,no,no,si,no,si
Mujer,73,Pensionado,623100111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,inseguro,no frecuenta parques,seguro,no toma transporte publico,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,disminuyo,no sabe,2,3,9,Bogotá,Cabecera,3.0,si,no,si,si,si,si,no,no,si,si,no,si
Hombre,64,Buscando trabajo,623101111,Mucho,Mucho,Poco,Poco,Nada,Nada,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,si,inseguro,inseguro,inseguro,seguro,seguro,desempleo,disminuyo,aumento,disminuyo,aumento,aumento,aumento,disminuyo,aumento,disminuyo,disminuyo,5,3,1,Bogotá,Cabecera,3.0,no,no,no,no,no,si,no,no,si,si,no,si
Mujer,39,Trabajando,623102111,Mucho,Poco,Mucho,Poco,Mucho,Poco,Poco,Poco,2,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,si,inseguro,seguro,seguro,seguro,seguro,ley poco dura contra delincuentes,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,aumento,aumento,3,4,5,Bogotá,Cabecera,3.0,no,no,si,si,si,si,no,si,si,no,no,si
Mujer,71,Pensionado,623103111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,aumento,no,seguro,no frecuenta parques,seguro,inseguro,inseguro,desempleo,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,no sabe,aumento,4,4,9,Bogotá,Cabecera,3.0,si,si,si,si,si,no,no,no,si,si,no,si
Hombre,54,Trabajando,623104111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,aumento,no sabe,no sabe,no sabe,aumento,no sabe,no sabe,3,2,3,Bogotá,Cabecera,3.0,no,no,no,no,si,no,no,no,si,si,no,si
Mujer,64,Oficios del hogar,623105111,Nada,Poco,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,inseguro,seguro,no toma transporte publico,seguro,el consumo de drogas,no sabe,disminuyo,aumento,disminuyo,disminuyo,aumento,no sabe,aumento,no sabe,no sabe,4,4,4,Bogotá,Cabecera,3.0,no,no,si,si,si,no,no,no,si,si,no,si
Mujer,48,Trabajando,623106111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,desempleo,aumento,aumento,aumento,no sabe,no sabe,aumento,no sabe,no sabe,no sabe,no sabe,2,3,3,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,si,no,no,si
Hombre,58,Trabajando,623107111,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,disminuyo,no,seguro,seguro,seguro,seguro,seguro,el consumo de drogas,aumento,aumento,no sabe,aumento,aumento,aumento,no sabe,aumento,no sabe,no sabe,3,3,4,Bogotá,Cabecera,3.0,no,no,si,si,si,no,no,no,si,si,no,si
Hombre,66,Trabajando,623108111,Poco,Nada,Poco,Nada,Nada,Nada,Nada,Poco,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,aumento,no,inseguro,seguro,seguro,seguro,seguro,falta de educacion,aumento,no sabe,no sabe,no sabe,no sabe,aumento,aumento,no sabe,no sabe,no sabe,3,3,3,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,si
Hombre,34,Buscando trabajo,623109111,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,inseguro,inseguro,seguro,falta de vigilacia policial,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,5,5,5,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,no,no,no,no
Hombre,54,Trabajando,623110111,Mucho,Poco,Nada,Poco,Poco,Poco,Poco,Mucho,4,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,seguro,siguio igual,no,inseguro,inseguro,no frecuenta lugares comerciales,no toma transporte publico,inseguro,desempleo,aumento,aumento,aumento,no sabe,disminuyo,aumento,disminuyo,disminuyo,disminuyo,no sabe,4,3,4,Bogotá,Cabecera,3.0,no,no,no,no,no,no,no,no,si,si,no,si
Mujer,22,Estudiando,623472111,Nada,Nada,Nada,Poco,Poco,Poco,Poco,Poco,2,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,siguio igual,no,inseguro,seguro,seguro,no toma transporte publico,no frecuenta puentes y peatonales,desempleo,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,aumento,no sabe,no sabe,5,3,9,Cali,Cabecera,4.0,no,no,no,no,no,no,no,no,no,no,no,si
Mujer,71,Pensionado,623473111,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,seguro,inseguro,no toma transporte publico,no frecuenta puentes y peatonales,ley poco dura contra delincuentes,aumento,no sabe,no sabe,aumento,aumento,disminuyo,no sabe,aumento,disminuyo,no sabe,5,5,9,Cali,Cabecera,4.0,no,no,no,si,si,no,no,no,no,no,no,si
Mujer,73,Oficios del hogar,623474111,Mucho,Nada,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,seguro,inseguro,disminuyo,no,inseguro,no frecuenta parques,no frecuenta lugares comerciales,no toma transporte publico,no frecuenta puentes y peatonales,el consumo de drogas,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,no sabe,4,3,9,Cali,Cabecera,4.0,no,no,no,no,no,no,no,no,no,no,no,si
Hombre,38,Trabajando,623475111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,inseguro,inseguro,siguio igual,si,inseguro,seguro,seguro,seguro,seguro,el consumo de drogas,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,aumento,1,5,5,Cali,Cabecera,2.0,si,si,si,si,si,si,si,si,si,si,no,si
