Zona,Sexo,Localidad,Edad,Estrato,Considera_pobre,Nivel_seguridad_barrio,Pandillas,Atracos_callejeros,Robo_vehiculo,Asalto_casas,Asalto_tiendas,Homicidio,Trafico_drogas,Violaciones,Vandalismo,Guerrilla,Drogadiccion,Nivel_seguridad,Victima_delito,Transporte_habitual
Occidental,Hombre,Fontibón,22.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Centro,Hombre,Los Mártires,45.0,2.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,SITP
Sur occidental,Hombre,Tunjuelito,28.0,2.0,0,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Moto particular
Centro oriental,Hombre,Teusaquillo,76.0,4.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Sur occidental,Hombre,Tunjuelito,68.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Hombre,Los Mártires,66.0,4.0,1,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Sur oriental,Hombre,San Cristóbal,48.0,3.0,1,Seguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Caminar
Norte,Hombre,Suba,22.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Hombre,Candelaria,62.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro,Mujer,Santa Fe,19.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Centro,Mujer,Santa Fe,46.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Mujer,Los Mártires,35.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Occidental,Mujer,Kennedy,52.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,SITP
Occidental,Mujer,Fontibón,23.0,3.0,0,Neutro,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur occidental,Mujer,Bosa,64.0,2.0,0,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Moto particular
Sur oriental,Mujer,Rafael Uribe Uribe,66.0,3.0,1,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Centro oriental,Mujer,Chapinero,39.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,0,Taxi
Sur occidental,Mujer,Bosa,65.0,2.0,1,Inseguro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Occidental,Mujer,Engativá,35.0,4.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,SITP
Sur oriental,Mujer,San Cristóbal,42.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Centro,Mujer,Santa Fe,36.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,SITP
Norte,Mujer,Suba,42.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Mujer,Los Mártires,20.0,3.0,1,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,1,Taxi
Sur occidental,Mujer,Tunjuelito,35.0,2.0,1,Seguro,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,1,SITP
Occidental,Mujer,Fontibón,38.0,2.0,0,Neutro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Mujer,Puente Aranda,72.0,3.0,1,Inseguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur occidental,Mujer,Bosa,28.0,2.0,0,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Bosa,45.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Occidental,Mujer,Kennedy,29.0,2.0,0,Seguro,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Occidental,Mujer,Engativá,54.0,2.0,0,Inseguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro,Mujer,Santa Fe,41.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro,Mujer,Candelaria,23.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Occidental,Mujer,Fontibón,25.0,3.0,0,Inseguro,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Bicicleta
Sur oriental,Mujer,San Cristóbal,74.0,2.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Inseguro,0,Transmilenio
Norte,Mujer,Suba,50.0,3.0,0,Inseguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Occidental,Mujer,Engativá,44.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,1,SITP
Sur oriental,Mujer,Usme,62.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,60.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Caminar
Norte,Mujer,Usaquén,21.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Centro,Mujer,Los Mártires,19.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Centro,Mujer,Los Mártires,39.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,0,Caminar
Norte,Mujer,Suba,36.0,3.0,1,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Sur oriental,Mujer,Rafael Uribe Uribe,18.0,2.0,1,Inseguro,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,SITP
Norte,Mujer,Suba,44.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Centro,Mujer,Santa Fe,53.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Occidental,Mujer,Fontibón,49.0,4.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Sur oriental,Mujer,Rafael Uribe Uribe,18.0,3.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Norte,Mujer,Suba,40.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,SITP
Sur oriental,Mujer,Usme,26.0,1.0,0,Neutro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Occidental,Mujer,Engativá,50.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Teusaquillo,34.0,3.0,0,Inseguro,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Neutro,1,Plataformas digitales
Centro,Mujer,Puente Aranda,34.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Caminar
Occidental,Mujer,Engativá,67.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,51.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Centro oriental,Mujer,Chapinero,23.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Norte,Mujer,Usaquén,50.0,4.0,0,Seguro,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,60.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Caminar
Centro oriental,Mujer,Barrios Unidos,56.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Sur oriental,Mujer,San Cristóbal,67.0,2.0,1,Neutro,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Occidental,Mujer,Engativá,53.0,2.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,SITP
Sur oriental,Mujer,Usme,31.0,1.0,0,Neutro,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Occidental,Mujer,Kennedy,48.0,3.0,0,Seguro,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Sur occidental,Mujer,Tunjuelito,78.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Taxi
Sur oriental,Mujer,San Cristóbal,38.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,1,Transmilenio
Sur oriental,Mujer,Rafael Uribe Uribe,27.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Centro oriental,Mujer,Teusaquillo,55.0,4.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Norte,Mujer,Usaquén,33.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Occidental,Mujer,Fontibón,43.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Sur oriental,Mujer,Usme,32.0,2.0,1,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Neutro,0,Transmilenio
Sur occidental,Mujer,Bosa,39.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Inseguro,0,Bicicleta
Occidental,Mujer,Kennedy,61.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Centro,Mujer,Candelaria,29.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro,Mujer,Puente Aranda,30.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur occidental,Mujer,Ciudad Bolívar,38.0,2.0,0,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Mujer,Fontibón,27.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,36.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Moto particular
Norte,Mujer,Usaquén,24.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Inseguro,0,Carro
Sur occidental,Mujer,Bosa,78.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Taxi
Norte,Mujer,Usaquén,57.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Sur occidental,Mujer,Bosa,49.0,1.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Suba,38.0,2.0,0,Seguro,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,SITP
Sur occidental,Mujer,Ciudad Bolívar,22.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Taxi
Centro,Mujer,Los Mártires,64.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,Inseguro,0,SITP
Centro oriental,Mujer,Chapinero,35.0,4.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Centro,Mujer,Puente Aranda,65.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,76.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Centro oriental,Mujer,Teusaquillo,29.0,4.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Transmilenio
Centro oriental,Mujer,Teusaquillo,58.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Occidental,Mujer,Kennedy,46.0,2.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Transmilenio
Norte,Mujer,Usaquén,59.0,6.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Norte,Mujer,Usaquén,24.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Centro,Mujer,Puente Aranda,26.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,SITP
Norte,Mujer,Suba,22.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Carro
Sur oriental,Mujer,Usme,35.0,2.0,1,Seguro,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,79.0,4.0,0,Seguro,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Neutro,0,Taxi
Centro oriental,Mujer,Teusaquillo,36.0,4.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Centro,Mujer,Puente Aranda,70.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Chapinero,27.0,6.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Plataformas digitales
Centro oriental,Mujer,Barrios Unidos,61.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Norte,Mujer,Suba,48.0,4.0,0,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,21.0,2.0,0,Neutro,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Sur oriental,Mujer,Rafael Uribe Uribe,43.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Moto particular
Sur occidental,Mujer,Ciudad Bolívar,32.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Moto particular
Sur occidental,Mujer,Bosa,78.0,2.0,1,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Tunjuelito,28.0,2.0,1,Neutro,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Norte,Mujer,Suba,18.0,2.0,0,Neutro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Caminar
Sur occidental,Mujer,Ciudad Bolívar,29.0,2.0,0,Seguro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
Sur oriental,Mujer,Usme,28.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Occidental,Mujer,Fontibón,57.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Occidental,Mujer,Engativá,45.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,61.0,3.0,1,Neutro,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Sur oriental,Mujer,San Cristóbal,70.0,2.0,0,Neutro,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,0,Bus/Buseta/Micro/Ejecutivo/Colectivo (colectivos de Soacha y otros municipios)
Occidental,Mujer,Fontibón,34.0,2.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Occidental,Mujer,Engativá,59.0,3.0,0,Inseguro,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,1,SITP
Sur oriental,Mujer,Rafael Uribe Uribe,50.0,3.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Caminar
Centro oriental,Mujer,Barrios Unidos,66.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Centro,Mujer,Puente Aranda,42.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Centro,Mujer,Los Mártires,25.0,3.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Centro,Mujer,Los Mártires,24.0,3.0,0,Neutro,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Neutro,0,Patineta eléctrica
Centro oriental,Mujer,Chapinero,36.0,3.0,1,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Bosa,40.0,2.0,0,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur oriental,Mujer,San Cristóbal,33.0,2.0,1,Seguro,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Neutro,1,Caminar
Centro oriental,Mujer,Barrios Unidos,47.0,3.0,1,Neutro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Caminar
Centro,Mujer,Puente Aranda,54.0,3.0,0,Neutro,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Taxi
Centro,Mujer,Santa Fe,65.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,SITP
Sur oriental,Mujer,Usme,62.0,1.0,1,Inseguro,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,52.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,SITP
Centro,Mujer,Puente Aranda,52.0,3.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Carro
Norte,Mujer,Suba,55.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Carro
Occidental,Mujer,Kennedy,38.0,2.0,1,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,1,Transmilenio
Centro,Mujer,Puente Aranda,27.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Seguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,56.0,5.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,1,Moto particular
Centro,Mujer,Puente Aranda,34.0,3.0,0,Seguro,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Bicicleta
Sur oriental,Mujer,San Cristóbal,59.0,2.0,0,Inseguro,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Norte,Mujer,Suba,32.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,60.0,3.0,1,Inseguro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,1,Transmilenio
Centro oriental,Mujer,Barrios Unidos,62.0,3.0,0,Inseguro,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Inseguro,0,Caminar
Centro,Mujer,Los Mártires,53.0,3.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,SITP
Centro,Mujer,Puente Aranda,35.0,3.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Norte,Mujer,Suba,47.0,2.0,0,Neutro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Transmilenio
Occidental,Mujer,Kennedy,75.0,3.0,1,Inseguro,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Norte,Mujer,Suba,54.0,5.0,0,Neutro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seguro,0,Carro
Sur oriental,Mujer,San Cristóbal,60.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Neutro,0,Carro
Centro oriental,Mujer,Teusaquillo,63.0,4.0,0,Seguro,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neutro,0,Taxi
Norte,Mujer,Suba,27.0,2.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Seguro,1,Transmilenio
Norte,Mujer,Suba,34.0,5.0,0,Seguro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,0,Carro
Sur occidental,Mujer,Ciudad Bolívar,50.0,1.0,0,Seguro,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Neutro,1,Transmilenio
Centro oriental,Mujer,Barrios Unidos,77.0,3.0,1,Inseguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Sur occidental,Mujer,Bosa,21.0,2.0,0,Seguro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inseguro,0,Transmilenio
Centro oriental,Mujer,Barrios Unidos,62.0,3.0,1,Inseguro,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Inseguro,0,SITP
Sur oriental,Mujer,Rafael Uribe Uribe,35.0,2.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Seguro,0,Transmilenio
Sur occidental,Mujer,Ciudad Bolívar,51.0,1.0,0,Seguro,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Inseguro,1,Transmilenio
