DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia
637725,237,1,1,1,61.097955354,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637726,237,1,1,1,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637726,237,2,1,2,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637727,237,1,1,1,129.53381047,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637727,237,2,1,2,129.53381047,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637727,237,3,1,3,129.53381047,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637728,237,1,1,1,109.87192562,Nada,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637728,237,2,1,2,109.87192562,Mucho,Poco,Mucho,Mucho,Poco,Mucho,Poco,Poco,3,4,0
637729,237,1,1,1,106.54718442,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
637729,237,2,1,2,106.54718442,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637729,237,3,1,3,106.54718442,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637730,237,1,1,1,117.75009037,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637730,237,2,1,2,117.75009037,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,3,0
637730,237,3,1,3,117.75009037,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,3,0
637731,237,1,1,1,115.84236598,Poco,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,3,4,0
637732,237,1,1,1,52.200876077,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637732,237,2,1,2,52.200876077,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637733,237,1,1,1,55.188417,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637733,237,2,1,2,55.188417,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637734,237,1,1,1,86.125780387,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
637734,237,2,1,2,86.125780387,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637734,237,3,1,3,86.125780387,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637735,237,1,1,1,65.161330864,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637736,237,1,1,1,65.161330864,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637737,237,1,1,1,90.894573434,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637738,237,1,1,1,53.703244369,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637739,237,1,1,1,65.161330864,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637740,237,1,1,1,100.49023786,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637740,237,2,1,2,100.49023786,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
637740,237,3,1,3,100.49023786,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
637741,237,1,1,1,54.7759605,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637741,237,2,1,2,54.7759605,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637742,237,1,1,1,63.207678439,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637742,237,2,1,2,63.207678439,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637743,237,1,1,1,60.632594016,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637743,237,2,1,2,60.632594016,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637744,237,1,1,1,56.369145933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637744,237,2,1,2,56.369145933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637745,237,1,1,1,60.326406499,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637745,237,2,1,2,60.326406499,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637746,237,1,1,1,65.161330864,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637747,237,1,1,1,50.981155861,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637748,237,1,1,1,96.816332821,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637748,237,2,1,2,96.816332821,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
637749,237,1,1,1,66.234046995,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637749,237,2,1,2,66.234046995,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637750,237,1,1,1,52.270061246,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637751,237,1,1,1,74.578148003,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637752,237,1,1,1,57.802329056,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,0
637752,237,2,1,2,57.802329056,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,4,0
637753,237,1,1,1,93.123968105,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
637753,237,2,1,2,93.123968105,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637754,237,1,1,1,84.556549933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637754,237,2,1,2,84.556549933,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637755,237,1,1,1,65.183960213,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
637755,237,2,1,2,65.183960213,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
637756,237,1,1,1,72.152506794,Poco,Mucho,Poco,Poco,Mucho,Mucho,Poco,Mucho,3,3,0
637756,237,2,1,2,72.152506794,Poco,Mucho,Poco,Mucho,Poco,Mucho,Poco,Poco,3,3,0
637757,237,1,1,1,61.011266296,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637757,237,2,1,2,61.011266296,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637757,237,3,1,3,61.011266296,Poco,Poco,Poco,Nada,Poco,Nada,Poco,Poco,3,4,0
637757,237,4,1,4,61.011266296,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637758,237,1,1,1,105.97508134,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637758,237,2,1,2,105.97508134,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637758,237,3,1,3,105.97508134,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637759,237,1,1,1,96.016999279,Mucho,Poco,Mucho,Mucho,Poco,Mucho,Poco,Poco,3,4,1
637759,237,2,1,2,96.016999279,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Poco,Mucho,3,3,0
637760,237,1,1,1,94.244673671,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637760,237,2,1,2,94.244673671,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637761,237,1,1,1,73.550753093,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637761,237,2,1,2,73.550753093,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637762,237,1,1,1,67.260891992,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637762,237,2,1,2,67.260891992,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
637763,237,1,1,1,76.767895304,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637763,237,2,1,2,76.767895304,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637763,237,3,1,3,76.767895304,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637764,237,1,1,1,74.967844288,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637764,237,2,1,2,74.967844288,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637764,237,3,1,3,74.967844288,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637765,237,1,1,1,84.77929789,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637765,237,2,1,2,84.77929789,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637765,237,3,1,3,84.77929789,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
637766,237,1,1,1,97.953781254,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637766,237,2,1,2,97.953781254,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637767,237,1,1,1,101.03476845,Nada,Nada,Nada,Nada,Nada,Nada,Mucho,Poco,3,1,0
637767,237,2,1,2,101.03476845,Nada,Nada,Nada,Nada,Poco,Nada,Poco,Mucho,3,2,0
637767,237,3,1,3,101.03476845,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
637767,237,4,1,4,101.03476845,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,3,2,0
637768,237,2,1,2,70.554291219,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637768,237,1,1,1,70.554291219,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637769,237,1,1,1,65.593187994,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637769,237,2,1,2,65.593187994,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637770,237,1,1,1,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637770,237,2,1,2,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637770,237,3,1,3,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637771,237,1,1,1,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637771,237,2,1,2,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,5,0
637771,237,3,1,3,73.30014029,Mucho,Mucho,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
637772,237,1,1,1,65.341622317,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637772,237,2,1,2,65.341622317,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637772,237,4,1,4,65.341622317,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637773,237,1,1,1,110.46215522,Mucho,Mucho,Nada,Mucho,Mucho,Poco,Mucho,Mucho,5,4,0
637774,237,1,1,1,97.379485334,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
637774,237,2,1,2,97.379485334,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,3,3,0
637775,237,1,1,1,81.340314295,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637776,237,1,1,1,84.338824824,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Mucho,Mucho,4,4,0
637776,237,2,1,2,84.338824824,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,4,4,0
637776,237,3,1,3,84.338824824,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637777,237,1,1,1,95.694487406,Poco,Poco,Poco,Nada,Poco,Mucho,Mucho,Mucho,3,3,1
637778,237,1,1,1,86.814513522,Mucho,Mucho,Poco,Mucho,Mucho,Nada,Mucho,Mucho,4,4,0
637778,237,2,1,2,86.814513522,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
637779,237,1,1,1,104.57606792,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,5,0
637779,237,2,1,2,104.57606792,Poco,Poco,Mucho,Poco,Mucho,Mucho,Poco,Mucho,3,3,0
637779,237,3,1,3,104.57606792,Mucho,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,3,3,0
637780,237,1,1,1,109.04088307,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637780,237,2,1,2,109.04088307,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637780,237,3,1,3,109.04088307,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637780,237,4,1,4,109.04088307,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
637781,237,1,1,1,111.98632544,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Nada,3,1,0
637781,237,2,1,2,111.98632544,Poco,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,3,4,0
637781,237,3,1,3,111.98632544,Poco,Mucho,Poco,Mucho,Poco,Mucho,Poco,Poco,4,4,0
637782,237,1,1,1,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637782,237,2,1,2,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,5,0
637783,237,1,1,1,89.021768813,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,4,4,0
637783,237,2,1,2,89.021768813,Mucho,Mucho,Poco,Nada,Mucho,Mucho,Mucho,Mucho,4,5,0
637784,237,1,1,1,107.79127825,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
637784,237,2,1,2,107.79127825,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637785,237,1,1,1,109.69832915,Mucho,Nada,Nada,Poco,Nada,Mucho,Nada,Nada,5,5,0
637785,237,2,1,2,109.69832915,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637785,237,3,1,3,109.69832915,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637786,237,1,1,1,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,2,1
637786,237,2,1,2,102.7596961,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637787,237,1,1,1,104.69906378,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637787,237,2,1,2,104.69906378,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Nada,1,1,0
637788,237,1,1,1,119.5657887,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637788,237,2,1,2,119.5657887,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,1,1,1
637788,237,3,1,3,119.5657887,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637789,237,1,1,1,122.10918704,Poco,Nada,Poco,Nada,Nada,Nada,Nada,Nada,3,2,0
637789,237,2,1,2,122.10918704,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637789,237,3,1,3,122.10918704,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637789,237,4,1,4,122.10918704,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
637790,237,1,1,1,88.186397193,Mucho,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,4,3,0
637790,237,2,1,2,88.186397193,Mucho,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,3,3,0
637791,237,1,1,1,79.669284704,Mucho,Mucho,Poco,Mucho,Nada,Mucho,Mucho,Poco,3,3,0
637791,237,2,1,2,79.669284704,Mucho,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Poco,3,3,0
637792,237,1,1,1,98.54796639,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637792,237,2,1,2,98.54796639,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637792,237,3,1,3,98.54796639,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637793,237,1,1,1,81.665370574,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637793,237,2,1,2,81.665370574,Poco,Poco,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
637794,237,1,1,1,85.944261818,Poco,Mucho,Poco,Mucho,Poco,Mucho,Mucho,Mucho,4,4,0
637794,237,2,1,2,85.944261818,Poco,Mucho,Poco,Poco,Mucho,Mucho,Poco,Mucho,4,4,0
637795,237,1,1,1,98.125075311,Poco,Mucho,Poco,Poco,Poco,Nada,Poco,Poco,4,3,0
637795,237,2,1,2,98.125075311,Poco,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,5,3,1
637795,237,3,1,3,98.125075311,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637796,237,1,1,1,96.337215093,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,4,3,0
637796,237,2,1,2,96.337215093,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,5,3,0
637797,237,1,1,1,127.64756635,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,3,3,0
637797,237,2,1,2,127.64756635,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
637798,237,1,1,1,178.98568069,Mucho,Poco,Poco,Poco,Poco,Poco,Nada,Poco,4,3,0
637798,237,2,1,2,178.98568069,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,3,2,0
637798,237,3,1,3,178.98568069,Poco,Mucho,Poco,Poco,Mucho,Nada,Mucho,Mucho,3,2,1
637798,237,4,1,4,178.98568069,Mucho,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,5,5,0
637798,237,5,1,5,178.98568069,Poco,Poco,Poco,Mucho,Mucho,Nada,Mucho,Mucho,4,4,0
637799,237,3,1,3,76.496902526,Mucho,Mucho,Poco,Poco,Nada,Nada,Mucho,Mucho,3,3,0
637799,237,4,1,4,76.496902526,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,2,0
637799,237,1,1,1,76.496902526,Mucho,Mucho,Mucho,Poco,Poco,Poco,Nada,Nada,4,5,1
637799,237,2,1,2,76.496902526,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637800,237,1,1,1,88.31206266,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Poco,Poco,5,3,0
637800,237,2,1,2,88.31206266,Poco,Poco,Poco,Poco,Poco,Nada,Mucho,Mucho,4,3,1
637801,237,1,1,1,86.308904937,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,3,3,0
637801,237,2,1,2,86.308904937,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,3,1
637801,237,3,1,3,86.308904937,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
637802,237,1,1,1,79.787677349,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Poco,3,1,0
637803,237,2,1,2,96.172779787,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,3,3,0
637803,237,3,1,3,96.172779787,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637803,237,1,1,1,96.172779787,Nada,Nada,Nada,Poco,Poco,Nada,Nada,Nada,1,1,0
637804,237,1,1,1,101.51375343,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
637804,237,2,1,2,101.51375343,Mucho,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,3,0
637804,237,3,1,3,101.51375343,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637804,237,5,1,5,101.51375343,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637805,237,1,1,1,90.08271111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637805,237,2,1,2,90.08271111,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637806,237,1,1,1,97.766529467,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,0
637806,237,2,1,2,97.766529467,Mucho,Poco,Nada,Poco,Poco,Poco,Mucho,Mucho,4,5,0
637806,237,3,1,3,97.766529467,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,1
637806,237,4,1,4,97.766529467,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,5,5,0
637807,237,1,1,1,98.404869821,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637807,237,2,1,2,98.404869821,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637808,237,1,1,1,90.08271111,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
637808,237,2,1,2,90.08271111,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
637809,237,1,1,1,124.3351433,Mucho,Mucho,Mucho,Poco,Mucho,Mucho,Poco,Mucho,3,4,0
637809,237,2,1,2,124.3351433,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
637809,237,3,1,3,124.3351433,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Poco,Poco,3,4,0
637809,237,4,1,4,124.3351433,Poco,Mucho,Poco,Poco,Mucho,Mucho,Poco,Poco,3,4,0
637810,237,1,1,1,151.94681974,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637810,237,2,1,2,151.94681974,Poco,Poco,Poco,Nada,Nada,Nada,Poco,Poco,3,3,0
637810,237,3,1,3,151.94681974,Poco,Poco,Poco,Nada,Nada,Nada,Poco,Poco,3,2,0
637810,237,4,1,4,151.94681974,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,3,3,0
637811,237,1,1,1,105.57121137,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,3,3,0
637811,237,2,1,2,105.57121137,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,3,0
637812,237,1,1,1,115.90958224,Poco,Nada,Poco,Poco,Poco,Poco,Mucho,Mucho,4,4,0
637812,237,2,1,2,115.90958224,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637813,237,1,1,1,98.267674187,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
637813,237,2,1,2,98.267674187,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637813,237,4,1,4,98.267674187,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
637814,237,1,1,1,82.979677711,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637814,237,2,1,2,82.979677711,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637814,237,3,1,3,82.979677711,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637815,237,1,1,1,114.03232901,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637816,237,1,1,1,81.102424482,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637816,237,2,1,2,81.102424482,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637817,237,2,1,2,96.137934917,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,2,0
637817,237,1,1,1,96.137934917,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637818,237,1,1,1,83.927840948,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637818,237,2,1,2,83.927840948,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637819,237,1,1,1,85.944261818,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637819,237,2,1,2,85.944261818,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
637820,237,1,1,1,83.927840948,Mucho,Nada,Poco,Poco,Poco,Nada,Poco,Poco,4,4,1
637820,237,2,1,2,83.927840948,Mucho,Poco,Nada,Nada,Nada,Nada,Nada,Nada,5,5,0
637821,237,1,1,1,176.17714314,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637821,237,2,1,2,176.17714314,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637821,237,3,1,3,176.17714314,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637822,237,1,1,1,93.228786364,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
637822,237,2,1,2,93.228786364,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637822,237,3,1,3,93.228786364,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637823,237,1,1,1,101.15407585,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
637823,237,2,1,2,101.15407585,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
637824,237,1,1,1,106.10703953,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
637824,237,2,1,2,106.10703953,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
637825,237,1,1,1,158.90383756,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,Mucho,4,4,0
637825,237,2,1,2,158.90383756,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,Mucho,3,3,0
637825,237,3,1,3,158.90383756,Mucho,Poco,Poco,Mucho,Poco,Poco,Mucho,Poco,3,3,0
637826,237,1,1,1,162.44497994,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
637827,237,1,1,1,162.44497994,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637828,237,1,1,1,128.88778649,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Nada,2,2,0
637829,237,1,1,1,128.88778649,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,1
637830,237,1,1,1,128.88778649,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
637831,237,1,1,1,128.88778649,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637832,237,1,1,1,111.24258859,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,2,0
637832,237,2,1,2,111.24258859,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
637832,237,3,1,3,111.24258859,Mucho,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
637833,237,1,1,1,106.78008337,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,2,0
637834,237,1,1,1,111.98095378,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
