DIRECTORIO,Aporte_policia,Aporte_fuerzas_armadas,Aporte_alcaldia,Aporte_justicia_fiscalia,Aporte_justicia_jueces,Aported_convivencia_ICBF,Aporte_convivencia_InspeccionesPolicia,Aporte_convivencia_CentroConciliacion,Nivel_satisfaccion_policia,Nivel_confianza_policia,Solicitó_servicios_policia
615599,Mucho,Poco,Nada,Poco,Poco,Poco,Mucho,Poco,3,4,0
615600,Mucho,Mucho,Mucho,Poco,Poco,Poco,Mucho,Mucho,4,4,0
615600,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
615601,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615601,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615602,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,2,0
615602,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
615602,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
615603,Mucho,Mucho,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,4,4,0
615603,Mucho,Mucho,Mucho,Mucho,Nada,Mucho,Mucho,Mucho,4,4,0
615604,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615604,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615605,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Nada,4,5,0
615605,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615605,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,4,4,0
615606,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615606,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615607,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615607,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
615608,Mucho,Mucho,Mucho,Mucho,Nada,Nada,Mucho,Mucho,5,5,0
615608,Mucho,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,5,5,0
615609,Mucho,Poco,Poco,Nada,Nada,Nada,Mucho,Poco,5,5,0
615609,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615609,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,3,4,0
615609,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615609,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615610,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
615610,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Nada,3,4,0
615610,Poco,Nada,Nada,Nada,Poco,Poco,Nada,Nada,3,3,0
615610,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
615611,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615611,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615612,Poco,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,3,3,0
615612,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615613,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615613,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615614,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615614,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,4,0
615615,Poco,Nada,Poco,Nada,Poco,Poco,Nada,Nada,3,3,0
615615,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Nada,3,3,0
615615,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Nada,3,3,0
615615,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615616,Poco,Nada,Nada,Nada,Poco,Poco,Nada,Nada,3,3,0
615617,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Nada,3,4,0
615617,Poco,Nada,Poco,Nada,Nada,Poco,Nada,Nada,4,4,0
615618,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615618,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615619,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615619,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615619,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615620,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Nada,3,3,0
615620,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,1,1,1
615620,Poco,Nada,Nada,Nada,Poco,Poco,Nada,Nada,3,2,0
615621,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Nada,3,3,0
615622,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615622,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,3,3,0
615623,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615623,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615624,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Nada,3,3,0
615624,Poco,Nada,Poco,Nada,Nada,Poco,Nada,Nada,3,3,0
615625,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615625,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615626,Mucho,Mucho,Poco,Poco,Nada,Mucho,Mucho,Poco,5,3,0
615626,Mucho,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,2,0
615627,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615627,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615628,Poco,Poco,Poco,Nada,Nada,Nada,Nada,Nada,3,3,0
615629,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,3,3,0
615630,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615631,Mucho,Poco,Poco,Poco,Poco,Mucho,Nada,Nada,3,2,0
615631,Mucho,Nada,Nada,Nada,Nada,Mucho,Nada,Nada,3,3,0
615631,Mucho,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,3,0
615632,Poco,Nada,Mucho,Poco,Poco,Mucho,Poco,Poco,2,3,1
615632,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615632,Poco,Poco,Poco,Nada,Poco,Poco,Nada,Poco,3,4,0
615632,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
615632,Poco,Poco,Nada,Poco,Nada,Nada,Nada,Poco,4,4,0
615632,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
615632,Poco,Nada,Poco,Poco,Nada,Poco,Nada,Poco,4,3,0
615633,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
615633,Mucho,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
615633,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,3,0
615634,Poco,Poco,Poco,Poco,Poco,Mucho,Nada,Poco,4,3,0
615634,Poco,Mucho,Poco,Poco,Mucho,Mucho,Nada,Poco,3,4,0
615635,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615635,Poco,Poco,Poco,Poco,Poco,Nada,Nada,Poco,3,3,0
615635,Poco,Poco,Poco,Mucho,Poco,Mucho,Poco,Poco,3,3,0
615636,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615636,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615636,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615637,Poco,Poco,Poco,Poco,Nada,Nada,Nada,Nada,3,3,1
615637,Poco,Poco,Poco,Nada,Poco,Poco,Nada,Nada,2,2,0
615638,Nada,Nada,Nada,Nada,Poco,Nada,Nada,Poco,4,3,0
615638,Nada,Poco,Poco,Poco,Nada,Poco,Nada,Poco,3,2,0
615639,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,4,4,0
615640,Nada,Nada,Poco,Poco,Poco,Poco,Nada,Poco,2,2,0
615640,Nada,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615641,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615641,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
615642,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615642,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,2,0
615643,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
615643,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
615643,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
615643,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615644,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615644,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615644,Poco,Poco,Poco,Poco,Nada,Nada,Nada,Nada,3,3,0
615644,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615644,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615645,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615645,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615645,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615645,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615646,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
615647,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,4,3,0
615647,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615647,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615647,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615648,Poco,Nada,Poco,Poco,Poco,Poco,Poco,Poco,1,4,0
615648,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615648,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615649,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
615649,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615650,Nada,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,1,0
615650,Poco,Poco,Nada,Poco,Nada,Poco,Nada,Poco,2,3,0
615650,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615651,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615651,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615651,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615652,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,5,5,0
615652,Poco,Poco,Poco,Nada,Poco,Mucho,Mucho,Mucho,4,4,0
615653,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Mucho,3,3,0
615653,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615653,Poco,Poco,Poco,Nada,Poco,Poco,Poco,Poco,3,3,0
615654,Poco,Poco,Nada,Poco,Poco,Poco,Nada,Poco,3,3,0
615654,Poco,Poco,Poco,Nada,Poco,Poco,Nada,Poco,4,4,0
615654,Mucho,Mucho,Poco,Poco,Nada,Poco,Mucho,Poco,4,4,0
615655,Poco,Poco,Poco,Mucho,Nada,Mucho,Poco,Mucho,3,3,0
615655,Poco,Poco,Nada,Poco,Poco,Mucho,Mucho,Mucho,4,3,0
615655,Poco,Nada,Nada,Nada,Nada,Mucho,Nada,Nada,4,3,0
615656,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,Mucho,5,5,0
615656,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Poco,3,4,0
615657,Poco,Poco,Poco,Nada,Nada,Poco,Nada,Nada,1,1,0
615658,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Mucho,3,3,0
615658,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615658,Poco,Nada,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615659,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,4,0
615659,Mucho,Poco,Mucho,Poco,Mucho,Mucho,Mucho,Mucho,4,4,0
615659,Poco,Poco,Poco,Nada,Poco,Poco,Poco,Poco,4,3,0
615660,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615660,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615660,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615660,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
615661,Poco,Poco,Nada,Nada,Nada,Nada,Poco,Poco,4,5,0
615661,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615663,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,1,0
615663,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615664,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,3,4,0
615664,Poco,Nada,Poco,Nada,Poco,Poco,Poco,Poco,3,3,0
615664,Poco,Nada,Poco,Nada,Poco,Poco,Poco,Poco,3,3,0
615666,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,2,2,0
615666,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615667,Poco,Poco,Poco,Poco,Poco,Nada,Poco,Poco,4,3,0
615667,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615668,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,1,0
615668,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Poco,2,2,0
615669,Mucho,Nada,Poco,Poco,Poco,Poco,Nada,Nada,4,4,0
615669,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Nada,3,3,0
615670,Poco,Poco,Nada,Poco,Poco,Poco,Poco,Poco,3,4,0
615670,Poco,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
615670,Poco,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
615671,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,2,0
615671,Mucho,Poco,Nada,Mucho,Mucho,Mucho,Mucho,Mucho,3,4,0
615672,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,2,0
615672,Nada,Poco,Nada,Poco,Nada,Poco,Poco,Poco,2,2,0
615672,Mucho,Poco,Nada,Poco,Nada,Poco,Nada,Nada,4,4,1
615673,Poco,Nada,Nada,Nada,Nada,Mucho,Poco,Poco,3,3,1
615673,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,3,3,0
615674,Mucho,Nada,Mucho,Nada,Poco,Nada,Nada,Nada,3,3,0
615674,Mucho,Poco,Mucho,Poco,Mucho,Poco,Poco,Poco,4,3,0
615675,Nada,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,1
615675,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,1,1,0
615675,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
615676,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Mucho,1,1,0
615676,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Poco,4,4,0
615676,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615677,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615677,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,4,3,0
615677,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,3,1
615678,Poco,Poco,Poco,Nada,Nada,Mucho,Poco,Mucho,4,3,0
615678,Nada,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
615678,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615678,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615679,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,5,5,1
615679,Mucho,Poco,Mucho,Mucho,Poco,Poco,Poco,Mucho,4,4,0
615679,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Mucho,3,3,0
615679,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,2,3,0
615679,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615679,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,2,3,0
615680,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615680,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615681,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615681,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615682,Mucho,Poco,Mucho,Poco,Poco,Poco,Nada,Nada,4,3,0
615682,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,4,3,0
615682,Mucho,Mucho,Poco,Poco,Nada,Nada,Nada,Nada,4,3,0
615682,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,4,0
615682,Mucho,Mucho,Poco,Poco,Nada,Nada,Nada,Nada,4,4,0
615682,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,3,3,0
615683,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615683,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615684,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615684,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615684,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615685,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615685,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615686,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615686,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615686,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615687,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,4,4,0
615687,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,4,4,0
615687,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,4,4,0
615687,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,4,4,0
615687,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
615688,Nada,Poco,Mucho,Poco,Poco,Mucho,Poco,Poco,2,2,0
615688,Poco,Poco,Poco,Mucho,Mucho,Mucho,Mucho,Poco,3,3,0
615688,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,2,2,0
615689,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
615689,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,3,3,0
615690,Mucho,Mucho,Nada,Nada,Nada,Nada,Nada,Nada,1,2,0
615690,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615690,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
615690,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Nada,1,1,0
615691,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,4,4,0
615691,Poco,Nada,Mucho,Poco,Nada,Nada,Nada,Poco,3,3,0
615691,Mucho,Poco,Mucho,Mucho,Poco,Poco,Poco,Mucho,3,3,0
615692,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615693,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
615693,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
615693,Mucho,Poco,Mucho,Poco,Mucho,Mucho,Poco,Mucho,3,3,0
615694,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615694,Poco,Nada,Nada,Poco,Poco,Mucho,Poco,Poco,3,3,0
615694,Poco,Poco,Nada,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
615695,Poco,Mucho,Nada,Poco,Nada,Poco,Poco,Poco,3,3,1
615695,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,3,0
615695,Poco,Poco,Nada,Poco,Nada,Nada,Nada,Nada,3,3,0
615695,Poco,Poco,Nada,Poco,Nada,Poco,Nada,Poco,3,3,0
615696,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,4,4,0
615696,Poco,Poco,Nada,Poco,Nada,Mucho,Poco,Poco,3,3,0
615696,Poco,Poco,Nada,Poco,Nada,Mucho,Nada,Nada,4,4,0
615697,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615697,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,2,0
615697,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615698,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
615698,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,1,1,0
615698,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615699,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615699,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
615699,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615700,Poco,Poco,Poco,Poco,Poco,Mucho,Mucho,Mucho,4,4,0
615700,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,2,2,0
615700,Nada,Nada,Poco,Mucho,Mucho,Mucho,Mucho,Mucho,1,1,0
615701,Mucho,Nada,Mucho,Mucho,Poco,Poco,Mucho,Poco,4,3,0
615701,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615702,Poco,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615702,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615702,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615703,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615703,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615703,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615704,Poco,Nada,Poco,Nada,Nada,Mucho,Poco,Poco,3,3,0
615704,Nada,Nada,Poco,Nada,Nada,Mucho,Poco,Poco,2,2,0
615704,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615705,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
615705,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615705,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Nada,3,3,0
615705,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615705,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
615705,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Poco,2,2,0
615705,Poco,Nada,Nada,Poco,Nada,Poco,Poco,Poco,2,3,0
615706,Poco,Poco,Poco,Mucho,Poco,Mucho,Mucho,Poco,4,4,0
615706,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,4,0
615706,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615707,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615707,Poco,Nada,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
615707,Nada,Nada,Nada,Nada,Nada,Nada,Poco,Poco,2,2,0
615708,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Poco,3,3,0
615708,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,Mucho,3,3,0
615709,Poco,Poco,Nada,Nada,Nada,Poco,Nada,Nada,3,3,1
615709,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,3,1
615709,Poco,Poco,Poco,Poco,Nada,Poco,Poco,Poco,4,3,1
615710,Poco,Nada,Poco,Nada,Poco,Poco,Poco,Mucho,3,3,0
615710,Poco,Poco,Poco,Nada,Nada,Poco,Poco,Poco,3,3,0
615711,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615712,Poco,Mucho,Poco,Poco,Poco,Poco,Mucho,Mucho,5,3,0
615712,Poco,Poco,Nada,Nada,Nada,Nada,Mucho,Mucho,3,4,0
615713,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,2,2,0
615713,Poco,Poco,Nada,Poco,Nada,Poco,Poco,Poco,3,4,1
615714,Nada,Poco,Poco,Nada,Nada,Mucho,Nada,Mucho,1,2,1
615714,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,4,0
615715,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
615716,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,2,3,0
615716,Mucho,Nada,Poco,Nada,Nada,Nada,Nada,Nada,2,2,0
615716,Poco,Nada,Nada,Nada,Nada,Nada,Nada,Nada,1,1,0
615717,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,2,0
615717,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615718,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,3,0
615718,Mucho,Nada,Mucho,Nada,Mucho,Nada,Poco,Poco,3,2,0
615719,Mucho,Poco,Nada,Nada,Nada,Poco,Nada,Nada,3,3,0
615719,Poco,Poco,Poco,Poco,Poco,Mucho,Poco,Poco,3,3,0
615720,Nada,Poco,Poco,Nada,Nada,Nada,Nada,Nada,2,2,0
615720,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615721,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,2,2,0
615722,Poco,Mucho,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
615723,Mucho,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,5,1
615723,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,5,5,0
615724,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615724,Poco,Poco,Poco,Poco,Poco,Poco,Nada,Poco,3,3,0
615725,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615726,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615726,Poco,Poco,Poco,Poco,Poco,Poco,Poco,Poco,3,3,0
615727,Poco,Nada,Mucho,Nada,Nada,Nada,Nada,Mucho,2,2,0
615727,Poco,Nada,Poco,Nada,Nada,Poco,Poco,Poco,2,3,0
615727,Poco,Nada,Nada,Nada,Nada,Poco,Nada,Poco,3,3,0
615727,Nada,Nada,Poco,Poco,Nada,Nada,Poco,Poco,2,2,0
615727,Poco,Poco,Nada,Nada,Nada,Poco,Poco,Poco,3,3,0
