DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P541;P1392;P1392S1;P1392S3;P1959;P1960;P1960S1;P1960S2;P522;P523;P565S1;P565S2;P565S3;P565S4;P1179;P1179S1;P1179S3;P568;P525;P1343;P1343S1;P1343S3;P577;P3303;P3304;P3305S1;P3305S2;P3305S3;P3305S4;P3305S5;P3306;P3306S1;P3306S2;P3307;P3307S1;P3307S2;P3308;P3308S1;P3308S2;P3309;P3309S1;P3309S2;P33010;P33010S1;P33010S2;P33011;P33011S1;P33011S2;P3312;P526;P1315;P1315S1;P1315S3;P3115S1;P3115S2;P3115S3;P3115S4;P3313;P3314;P528;P1286;P1956;P1976S1;P1976S2;P1976S9;P1976S4;P1976S5;P1976S6;P1976S7;P1976S13;P1976S14;P1976S8
607306;237;2;1;2;70.093256333;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;1;2;1;2;2;2;2;2;2;2;2;2
607306;237;3;1;3;70.093256333;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607307;237;1;1;1;107.18258374;2;1;1;0;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;1;2;;;2;2;2;2;;;2;1;2;2;2;2;2;2;2;2;2;2;2
607307;237;2;1;2;107.18258374;;;;;;;;;2;;2;2;2;2;;;;;1;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607307;237;3;1;3;107.18258374;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;1;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607308;237;1;1;1;71.676696771;2;2;;;2;2;;;1;2;1;2;2;2;2;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607308;237;2;1;2;71.676696771;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607309;237;1;1;1;77.250863601;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607309;237;2;1;2;77.250863601;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607309;237;3;1;3;77.250863601;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607309;237;4;1;4;77.250863601;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607310;237;1;1;1;76.93013397;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607310;237;2;1;2;76.93013397;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607310;237;3;1;3;76.93013397;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;1;1;1;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;1;2;2;2;2;2;2;2;2;2;2;2
607310;237;4;1;4;76.93013397;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607310;237;5;1;5;76.93013397;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;1;2;2;2;2;2;2;2;2
607311;237;1;1;1;114.56034238;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607311;237;2;1;2;114.56034238;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607312;237;1;1;1;139.70916939;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607312;237;2;1;2;139.70916939;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607312;237;3;1;3;139.70916939;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607312;237;4;1;4;139.70916939;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607313;237;1;1;1;92.34862282;2;2;;;2;2;;;1;2;2;2;1;2;2;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607313;237;2;1;2;92.34862282;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607314;237;1;1;1;72.618027574;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607314;237;2;1;2;72.618027574;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;1;1;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607315;237;1;1;1;61.928666011;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607315;237;2;1;2;61.928666011;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607316;237;1;1;1;72.192549812;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607316;237;2;1;2;72.192549812;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607317;237;1;1;1;58.402416211;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607317;237;2;1;2;58.402416211;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607317;237;3;1;3;58.402416211;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607318;237;1;1;1;50.929463498;2;1;1;1;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607318;237;2;1;2;50.929463498;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607319;237;1;1;1;65.044818021;2;2;;;2;2;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607319;237;2;1;2;65.044818021;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607319;237;3;1;3;65.044818021;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607319;237;4;1;4;65.044818021;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607320;237;1;1;1;108.79744444;2;2;;;2;2;;;1;2;1;2;2;2;2;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;1;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607320;237;2;1;2;108.79744444;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607321;237;1;1;1;65.78729988;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607321;237;2;1;2;65.78729988;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607322;237;1;1;1;108.38416297;2;1;3;0;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;1;1;2;1;2;2;2;;;1;3;0;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607322;237;2;1;2;108.38416297;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607322;237;3;1;3;108.38416297;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607323;237;1;1;1;100.58995203;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607323;237;2;1;2;100.58995203;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607323;237;3;1;3;100.58995203;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607324;237;1;1;1;52.188922289;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607324;237;2;1;2;52.188922289;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607325;237;1;1;1;84.249956429;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;1;2;2;2;2;2;2;2;2;2;2;2;2
607326;237;1;1;1;49.636608173;2;2;;;2;2;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607326;237;2;1;2;49.636608173;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607327;237;1;1;1;52.284979853;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607327;237;2;1;2;52.284979853;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607328;237;1;1;1;54.460911546;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607329;237;1;1;1;42.635213802;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607329;237;2;1;2;42.635213802;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607329;237;3;1;3;42.635213802;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607329;237;5;1;5;42.635213802;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607330;237;1;1;1;48.90992086;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607330;237;2;1;2;48.90992086;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607330;237;3;1;3;48.90992086;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607331;237;1;1;1;55.604971243;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607332;237;1;1;1;51.656667648;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607332;237;2;1;2;51.656667648;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607332;237;3;1;3;51.656667648;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607332;237;4;1;4;51.656667648;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607333;237;1;1;1;64.990779737;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607333;237;2;1;2;64.990779737;;;;;;;;;1;2;2;1;2;2;2;;;;2;1;1;0;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;1;1;0;1;1;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2
607333;237;3;1;3;64.990779737;;;;;;;;;2;;2;2;2;2;;;;;1;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607333;237;4;1;4;64.990779737;;;;;;;;;2;;2;2;2;2;;;;;2;1;1;0;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;1;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2
607334;237;1;1;1;64.309550243;2;2;;;2;2;;;1;2;1;2;2;2;2;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607334;237;2;1;2;64.309550243;;;;;;;;;1;2;1;2;2;2;2;;;;1;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607334;237;3;1;3;64.309550243;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607335;237;1;1;1;79.537770662;2;2;;;2;2;;;1;1;1;2;2;2;2;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607335;237;2;1;2;79.537770662;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607335;237;3;1;3;79.537770662;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607335;237;4;1;4;79.537770662;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607335;237;5;1;5;79.537770662;;;;;;;;;1;2;2;1;2;2;1;1;1;2;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607336;237;1;1;1;61.273606922;2;2;;;2;2;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607336;237;2;1;2;61.273606922;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607336;237;3;1;3;61.273606922;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;1;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607337;237;1;1;1;58.293004879;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607337;237;2;1;2;58.293004879;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607337;237;3;1;3;58.293004879;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607337;237;4;1;4;58.293004879;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607338;237;1;1;1;70.608799418;2;2;;;2;2;;;1;2;2;1;2;2;2;;;;2;2;;;;2;2;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607339;237;1;1;1;69.790683535;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607340;237;1;1;1;45.564350539;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607340;237;2;1;2;45.564350539;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607341;237;1;1;1;47.475248481;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607341;237;2;1;2;47.475248481;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607342;237;1;1;1;46.81802843;2;2;;;2;2;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607342;237;2;1;2;46.81802843;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607343;237;1;1;1;72.211977486;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607343;237;2;1;2;72.211977486;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;1;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607343;237;3;1;3;72.211977486;;;;;;;;;1;2;2;1;2;2;2;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607343;237;4;1;4;72.211977486;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;1;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607344;237;1;1;1;50.043366473;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607344;237;2;1;2;50.043366473;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;1;2;1;2;2;2;2;2;;;2;;;2;;;2;;;2;;;2;;;2;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607345;237;1;1;1;61.472106316;2;2;;;2;2;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
607345;237;2;1;2;61.472106316;;;;;;;;;2;;2;2;2;2;;;;;2;2;;;;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;2;2;;;2;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2
