DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,Ciudad,Clase,Estrato
607346,235,1,1,1,55.668183775,Villavicencio,Cabecera,2.0
607347,235,1,1,1,55.454583003,Villavicencio,Cabecera,2.0
607348,235,1,1,1,55.04770312,Villavicencio,Cabecera,2.0
607349,235,1,1,1,66.844773758,Villavicencio,Cabecera,2.0
607350,235,1,1,1,70.184706613,Villavicencio,Cabecera,3.0
607351,235,1,1,1,55.668183775,Villavicencio,Cabecera,2.0
607352,235,1,1,1,62.113868274,Villavicencio,Cabecera,3.0
607353,235,1,1,1,50.567219843,Villavicencio,Cabecera,2.0
607354,235,1,1,1,74.7963727,Villavicencio,Cabecera,3.0
607355,235,1,1,1,58.616484193,Villavicencio,Cabecera,3.0
607356,235,1,1,1,120.96574712,Villavicencio,Cabecera,1.0
607357,235,1,1,1,114.37339343,Villavicencio,Cabecera,1.0
607358,235,1,1,1,100.75909037,Villavicencio,Cabecera,1.0
607359,235,1,1,1,102.78676733,Villavicencio,Cabecera,1.0
607360,235,1,1,1,108.02157154,Villavicencio,Cabecera,1.0
607361,235,1,1,1,63.364885625,Villavicencio,Cabecera,3.0
607362,235,1,1,1,78.109324351,Villavicencio,Cabecera,2.0
607363,235,1,1,1,98.717328958,Villavicencio,Cabecera,2.0
607364,235,1,1,1,72.618027574,Villavicencio,Cabecera,3.0
607365,235,1,1,1,47.504222342,Villavicencio,Cabecera,3.0
607366,235,1,1,1,67.986638382,Villavicencio,Cabecera,2.0
607367,235,1,1,1,116.18884412,Villavicencio,Cabecera,1.0
607368,235,1,1,1,87.157585466,Villavicencio,Cabecera,2.0
607369,235,1,1,1,76.138947455,Villavicencio,Cabecera,2.0
607370,235,1,1,1,86.981537149,Villavicencio,Cabecera,2.0
607371,235,1,1,1,74.424594067,Villavicencio,Cabecera,2.0
607372,235,1,1,1,86.807881882,Villavicencio,Cabecera,2.0
607373,235,1,1,1,114.68271483,Villavicencio,Cabecera,1.0
607374,235,1,1,1,70.672048102,Villavicencio,Cabecera,2.0
607375,235,1,1,1,82.727680289,Villavicencio,Cabecera,2.0
607376,235,1,1,1,102.1226782,Villavicencio,Cabecera,1.0
607377,235,1,1,1,80.478717143,Villavicencio,Cabecera,2.0
607378,235,1,1,1,50.12198041,Villavicencio,Cabecera,3.0
607379,235,1,1,1,86.631059775,Villavicencio,Cabecera,2.0
607380,235,1,1,1,101.91723631,Villavicencio,Cabecera,2.0
607381,235,1,1,1,115.5080797,Villavicencio,Cabecera,1.0
607382,235,1,1,1,82.727680289,Villavicencio,Cabecera,2.0
607383,235,1,1,1,86.012036126,Villavicencio,Cabecera,2.0
607384,235,1,1,1,101.29731334,Villavicencio,Cabecera,1.0
607385,235,1,1,1,120.68912951,Villavicencio,Cabecera,1.0
607386,235,1,1,1,71.54439809,Villavicencio,Cabecera,2.0
607387,235,1,1,1,79.151592117,Villavicencio,Cabecera,2.0
607388,235,1,1,1,76.746048058,Villavicencio,Cabecera,2.0
607389,235,1,1,1,58.357128771,Villavicencio,Cabecera,3.0
607390,235,1,1,1,108.16694275,Villavicencio,Cabecera,2.0
607391,235,1,1,1,94.499020062,Villavicencio,Cabecera,2.0
607392,235,1,1,1,66.804905502,Villavicencio,Cabecera,2.0
607393,235,1,1,1,116.18884412,Villavicencio,Cabecera,1.0
607394,235,1,1,1,116.06647167,Villavicencio,Cabecera,1.0
607395,235,1,1,1,63.512973013,Villavicencio,Cabecera,2.0
607396,235,1,1,1,79.908391816,Villavicencio,Cabecera,4.0
607397,235,1,1,1,71.265157483,Villavicencio,Cabecera,4.0
607398,235,1,1,1,44.731464103,Villavicencio,Cabecera,3.0
607399,235,1,1,1,74.830410992,Villavicencio,Cabecera,1.0
607400,235,1,1,1,78.728581134,Villavicencio,Cabecera,1.0
607401,235,1,1,1,62.754966131,Villavicencio,Cabecera,1.0
607402,235,1,1,1,72.618027574,Villavicencio,Cabecera,4.0
607403,235,1,1,1,60.839813188,Villavicencio,Cabecera,1.0
607404,235,1,1,1,78.455511965,Villavicencio,Cabecera,1.0
607405,235,1,1,1,61.666881014,Villavicencio,Cabecera,1.0
607406,235,1,1,1,56.512999025,Villavicencio,Cabecera,1.0
607407,235,1,1,1,75.824960786,Villavicencio,Cabecera,1.0
607408,235,1,1,1,52.103541505,Villavicencio,Cabecera,3.0
607409,235,1,1,1,54.772857524,Villavicencio,Cabecera,1.0
607410,235,1,1,1,55.257154602,Villavicencio,Cabecera,1.0
607411,235,1,1,1,62.447541822,Villavicencio,Cabecera,1.0
607412,235,1,1,1,80.858329431,Villavicencio,Cabecera,1.0
607413,235,1,1,1,61.342378039,Villavicencio,Cabecera,1.0
607414,235,1,1,1,65.278466661,Villavicencio,Cabecera,1.0
607415,235,1,1,1,72.285400957,Villavicencio,Cabecera,1.0
607416,235,1,1,1,45.534861866,Villavicencio,Cabecera,1.0
607417,235,1,1,1,76.431674244,Villavicencio,Cabecera,1.0
607418,235,1,1,1,62.57755852,Villavicencio,Cabecera,1.0
607419,235,1,1,1,85.016323101,Villavicencio,Cabecera,1.0
607420,235,1,1,1,71.676696771,Villavicencio,Cabecera,4.0
607421,235,1,1,1,71.676696771,Villavicencio,Cabecera,4.0
607422,235,1,1,1,46.876646327,Villavicencio,Cabecera,1.0
607423,235,1,1,1,101.07695012,Villavicencio,Cabecera,4.0
607424,235,1,1,1,70.672048102,Villavicencio,Cabecera,1.0
607425,235,1,1,1,70.734154102,Villavicencio,Cabecera,1.0
607426,235,1,1,1,44.091237631,Villavicencio,Cabecera,1.0
607427,235,1,1,1,102.97216897,Villavicencio,Cabecera,2.0
607428,235,1,1,1,81.650440057,Villavicencio,Cabecera,2.0
607429,235,1,1,1,52.945715385,Villavicencio,Cabecera,2.0
607430,235,1,1,1,94.229673384,Villavicencio,Cabecera,2.0
607431,235,1,1,1,85.29972432,Villavicencio,Cabecera,2.0
607432,235,1,1,1,106.34805341,Villavicencio,Cabecera,2.0
607433,235,1,1,1,97.35669049,Villavicencio,Cabecera,4.0
607434,235,1,1,1,60.868701547,Villavicencio,Cabecera,3.0
607435,235,1,1,1,44.091237631,Villavicencio,Cabecera,1.0
607436,235,1,1,1,110.30357372,Villavicencio,Cabecera,1.0
607437,235,1,1,1,718.49323473,0,Cabecera,2.0
607438,235,1,1,1,703.7304306,0,Cabecera,2.0
607439,235,1,1,1,632.36732954,0,Cabecera,3.0
607440,235,1,1,1,660.75093666,0,Cabecera,3.0
607441,235,1,1,1,591.33404264,0,Cabecera,2.0
607442,235,1,1,1,532.64564303,0,Cabecera,2.0
607443,235,1,1,1,733.04172805,0,Cabecera,3.0
607444,235,1,1,1,707.73590571,0,Cabecera,1.0
607445,235,1,1,1,856.01007095,0,Cabecera,1.0
607446,235,1,1,1,665.25079797,0,Cabecera,3.0
607447,235,1,1,1,900.96234866,0,Cabecera,1.0
607448,235,1,1,1,565.90194833,0,Cabecera,1.0
607449,235,1,1,1,1200.4996665,0,Cabecera,1.0
607450,235,1,1,1,718.49323473,0,Cabecera,1.0
607451,235,1,1,1,935.41227452,0,Cabecera,1.0
607452,235,1,1,1,665.25079797,0,Cabecera,1.0
607453,235,1,1,1,665.25079797,0,Cabecera,2.0
607454,235,1,1,1,922.27322742,0,Cabecera,1.0
607455,235,1,1,1,822.1535762,0,Cabecera,2.0
607456,235,1,1,1,540.27957774,0,Cabecera,2.0
607457,235,1,1,1,1252.8609177,0,Cabecera,1.0
607458,235,1,1,1,718.49323473,0,Cabecera,1.0
607459,235,1,1,1,651.0199082,0,Cabecera,2.0
607460,235,1,1,1,765.64065598,0,Cabecera,2.0
607461,235,1,1,1,808.15702844,0,Cabecera,1.0
607462,235,1,1,1,840.60728139,0,Cabecera,2.0
607463,235,1,1,1,488.26493115,0,Cabecera,2.0
607464,235,1,1,1,738.3352556,0,Cabecera,1.0
607465,235,1,1,1,701.55920589,0,Cabecera,1.0
607466,235,1,1,1,752.16420078,0,Cabecera,2.0
607467,235,1,1,1,1022.0153899,0,Cabecera,1.0
607468,235,1,1,1,732.37547825,0,Cabecera,2.0
607469,235,1,1,1,459.04829707,0,Cabecera,2.0
607470,235,1,1,1,587.30333807,0,Cabecera,2.0
607471,235,1,1,1,665.25079797,0,Cabecera,2.0
607472,235,1,1,1,790.2220182,0,Cabecera,1.0
607473,235,1,1,1,1120.8097085,0,Cabecera,1.0
607474,235,1,1,1,943.85431298,0,Cabecera,1.0
607475,235,1,1,1,618.10337671,0,Cabecera,2.0
607476,235,1,1,1,941.61107804,0,Cabecera,2.0
607477,235,1,1,1,934.21139554,0,Cabecera,2.0
607478,235,1,1,1,740.83014436,0,Cabecera,1.0
607479,235,1,1,1,415.88285062,0,Cabecera,1.0
607480,235,1,1,1,539.60865616,0,Cabecera,1.0
607481,235,1,1,1,439.83151913,0,Cabecera,2.0
607482,235,1,1,1,539.60865616,0,Cabecera,2.0
607483,235,1,1,1,593.44726993,0,Cabecera,1.0
607484,235,1,1,1,641.88068196,0,Cabecera,1.0
607485,235,1,1,1,474.45335495,0,Cabecera,1.0
607486,235,1,1,1,202.96326123,0,Centro poblado y rur,1.0
607487,235,1,1,1,280.51328478,0,Centro poblado y rur,1.0
607488,235,1,1,1,217.05510735,0,Centro poblado y rur,1.0
607489,235,1,1,1,141.81307392,0,Centro poblado y rur,1.0
607490,235,1,1,1,169.81381906,0,Centro poblado y rur,1.0
607491,235,1,1,1,201.205267,0,Centro poblado y rur,1.0
607492,235,1,1,1,417.81288,0,Centro poblado y rur,1.0
607493,235,1,1,1,280.51328478,0,Centro poblado y rur,1.0
607494,235,1,1,1,289.31885098,0,Centro poblado y rur,1.0
607495,235,1,1,1,288.52222678,0,Centro poblado y rur,1.0
607496,235,1,1,1,90.816456941,0,Centro poblado y rur,2.0
607497,235,1,1,1,115.08237324,0,Centro poblado y rur,2.0
607498,235,1,1,1,109.87266491,0,Centro poblado y rur,2.0
607499,235,1,1,1,193.83243177,0,Centro poblado y rur,2.0
607500,235,1,1,1,59.847818776,0,Centro poblado y rur,2.0
607501,235,1,1,1,121.58487185,0,Centro poblado y rur,1.0
607502,235,1,1,1,121.58487185,0,Centro poblado y rur,2.0
607503,235,1,1,1,169.79123722,0,Centro poblado y rur,2.0
607504,235,1,1,1,85.355587729,Bucaramanga,Cabecera,1.0
607505,235,1,1,1,56.583298796,Bucaramanga,Cabecera,1.0
607506,235,1,1,1,52.126638914,Bucaramanga,Cabecera,1.0
607507,235,1,1,1,77.039616704,Bucaramanga,Cabecera,1.0
607508,235,1,1,1,69.03884701,Bucaramanga,Cabecera,1.0
607509,235,1,1,1,61.200267275,Bucaramanga,Cabecera,1.0
607510,235,1,1,1,67.369548907,Bucaramanga,Cabecera,1.0
607511,235,1,1,1,80.362836032,Bucaramanga,Cabecera,1.0
607512,235,1,1,1,66.063963651,Bucaramanga,Cabecera,2.0
607513,235,1,1,1,73.44032073,Bucaramanga,Cabecera,2.0
607514,235,1,1,1,86.308904937,Bucaramanga,Cabecera,2.0
607515,235,1,1,1,142.17017643,Bucaramanga,Cabecera,1.0
607516,235,1,1,1,105.98220857,Bucaramanga,Cabecera,1.0
607517,235,1,1,1,94.75832856,Bucaramanga,Cabecera,2.0
607518,235,1,1,1,120.93646124,Bucaramanga,Cabecera,2.0
607519,235,1,1,1,143.56898599,Bucaramanga,Cabecera,2.0
607520,235,1,1,1,111.69735326,Bucaramanga,Cabecera,2.0
607521,235,1,1,1,101.84993783,Bucaramanga,Cabecera,2.0
607522,235,1,1,1,139.38682999,Bucaramanga,Cabecera,1.0
607523,235,1,1,1,146.88064146,Bucaramanga,Cabecera,1.0
607524,235,1,1,1,172.61780987,Bucaramanga,Cabecera,
607525,235,1,1,1,172.67383949,Bucaramanga,Cabecera,1.0
607526,235,1,1,1,146.88064146,Bucaramanga,Cabecera,1.0
607527,235,1,1,1,172.61780987,Bucaramanga,Cabecera,1.0
607528,235,1,1,1,184.16641196,Bucaramanga,Cabecera,1.0
607529,235,1,1,1,123.7608359,Bucaramanga,Cabecera,1.0
607530,235,1,1,1,143.85620203,Bucaramanga,Cabecera,1.0
607531,235,1,1,1,115.84236598,Bucaramanga,Cabecera,1.0
607532,235,1,1,1,78.032083526,Bucaramanga,Cabecera,2.0
607533,235,1,1,1,85.659419443,Bucaramanga,Cabecera,1.0
607534,235,1,1,1,85.835291879,Bucaramanga,Cabecera,
607535,235,1,1,1,99.496070953,Bucaramanga,Cabecera,
607536,235,1,1,1,136.88964311,Bucaramanga,Cabecera,1.0
607537,235,1,1,1,82.364855395,Bucaramanga,Cabecera,
607538,235,1,1,1,77.214507764,Bucaramanga,Cabecera,1.0
607539,235,1,1,1,105.97447519,Bucaramanga,Cabecera,1.0
607540,235,1,1,1,96.749168991,Bucaramanga,Cabecera,
607541,235,1,1,1,72.859166151,Bucaramanga,Cabecera,1.0
607542,235,1,1,1,99.326040582,Bucaramanga,Cabecera,
607543,235,1,1,1,108.29665329,Bucaramanga,Cabecera,
607544,235,1,1,1,145.26331835,Bucaramanga,Cabecera,2.0
607545,235,1,1,1,50.821021107,Bucaramanga,Cabecera,2.0
607546,235,1,1,1,95.295804617,Bucaramanga,Cabecera,2.0
607547,235,1,1,1,104.80602653,Bucaramanga,Cabecera,2.0
607548,235,1,1,1,110.02189393,Bucaramanga,Cabecera,2.0
607549,235,1,1,1,97.012150426,Bucaramanga,Cabecera,2.0
607550,235,1,1,1,99.248962084,Bucaramanga,Cabecera,2.0
607551,235,1,1,1,131.94565197,Bucaramanga,Cabecera,2.0
607552,235,1,1,1,83.788098895,Bucaramanga,Cabecera,1.0
607553,235,1,1,1,121.95349624,Bucaramanga,Cabecera,1.0
607554,235,1,1,1,84.07611499,Bucaramanga,Cabecera,1.0
607555,235,1,1,1,104.41380799,Bucaramanga,Cabecera,1.0
607557,235,1,1,1,81.991484993,Bucaramanga,Cabecera,1.0
607558,235,1,1,1,109.64550773,Bucaramanga,Cabecera,1.0
607559,235,1,1,1,132.05756214,Bucaramanga,Cabecera,1.0
607560,235,1,1,1,114.36885057,Bucaramanga,Cabecera,1.0
607561,235,1,1,1,94.780117621,Bucaramanga,Cabecera,1.0
607562,235,1,1,1,77.589494367,Bucaramanga,Cabecera,1.0
607563,235,1,1,1,104.25812938,Bucaramanga,Cabecera,1.0
607564,235,1,1,1,88.128384876,Bucaramanga,Cabecera,1.0
607565,235,1,1,1,94.370102669,Bucaramanga,Cabecera,1.0
607566,235,1,1,1,83.542198882,Bucaramanga,Cabecera,1.0
607567,235,1,1,1,114.85518879,Bucaramanga,Cabecera,1.0
607568,235,1,1,1,90.190633492,Bucaramanga,Cabecera,1.0
607569,235,1,1,1,100.67699663,Bucaramanga,Cabecera,1.0
607570,235,1,1,1,108.94748877,Bucaramanga,Cabecera,1.0
607571,235,1,1,1,114.85518879,Bucaramanga,Cabecera,2.0
607572,235,1,1,1,87.897540495,Bucaramanga,Cabecera,1.0
607573,235,1,1,1,60.754119559,Bucaramanga,Cabecera,2.0
607574,235,1,1,1,52.821718079,Bucaramanga,Cabecera,2.0
607575,235,1,1,1,87.428650949,Bucaramanga,Cabecera,1.0
607576,235,1,1,1,69.362794867,Bucaramanga,Cabecera,1.0
607577,235,1,1,1,58.643572072,Bucaramanga,Cabecera,2.0
607578,235,1,1,1,60.9490843,Bucaramanga,Cabecera,2.0
607579,235,1,1,1,52.821718079,Bucaramanga,Cabecera,2.0
607580,235,1,1,1,59.699784878,Bucaramanga,Cabecera,2.0
607581,235,1,1,1,95.608949237,Bucaramanga,Cabecera,1.0
607582,235,1,1,1,61.774095881,Bucaramanga,Cabecera,2.0
607583,235,1,1,1,74.25647113,Bucaramanga,Cabecera,2.0
607584,235,1,1,1,82.577513137,Bucaramanga,Cabecera,1.0
607585,235,1,1,1,65.097817311,Bucaramanga,Cabecera,2.0
607586,235,1,1,1,110.06102706,Bucaramanga,Cabecera,2.0
607587,235,1,1,1,91.136944235,Bucaramanga,Cabecera,1.0
607588,235,1,1,1,76.157312057,Bucaramanga,Cabecera,2.0
607589,235,1,1,1,92.381030526,Bucaramanga,Cabecera,1.0
607590,235,1,1,1,68.068431869,Bucaramanga,Cabecera,2.0
607591,235,1,1,1,69.294393161,Bucaramanga,Cabecera,2.0
607592,235,1,1,1,73.979061375,Bucaramanga,Cabecera,2.0
607593,235,1,1,1,64.421881066,Bucaramanga,Cabecera,2.0
607594,235,1,1,1,62.601097715,Bucaramanga,Cabecera,2.0
607595,235,1,1,1,75.928547021,Bucaramanga,Cabecera,2.0
607596,235,1,1,1,69.362794867,Bucaramanga,Cabecera,2.0
607597,235,1,1,1,134.38359053,Bucaramanga,Cabecera,2.0
607598,235,1,1,1,105.70234184,Bucaramanga,Cabecera,2.0
607599,235,1,1,1,105.09935928,Bucaramanga,Cabecera,2.0
607600,235,1,1,1,138.0942479,Bucaramanga,Cabecera,2.0
607601,235,1,1,1,123.31163532,Bucaramanga,Cabecera,2.0
607602,235,1,1,1,56.056355657,Bucaramanga,Cabecera,1.0
607603,235,1,1,1,89.851989539,Bucaramanga,Cabecera,2.0
607604,235,1,1,1,77.217800318,Bucaramanga,Cabecera,2.0
607605,235,1,1,1,68.740152793,Bucaramanga,Cabecera,2.0
607606,235,1,1,1,132.55458626,Bucaramanga,Cabecera,4.0
607607,235,1,1,1,77.325629826,0,Centro poblado y rur,1.0
607608,235,1,1,1,74.972878384,0,Centro poblado y rur,1.0
607609,235,1,1,1,84.139323858,0,Centro poblado y rur,1.0
607610,235,1,1,1,69.961484577,0,Centro poblado y rur,1.0
607611,235,1,1,1,62.122045644,0,Centro poblado y rur,1.0
607612,235,1,1,1,153.79550611,0,Centro poblado y rur,1.0
607613,235,1,1,1,49.237117075,0,Centro poblado y rur,1.0
607614,235,1,1,1,62.122045644,0,Centro poblado y rur,1.0
607615,235,1,1,1,60.454233079,0,Centro poblado y rur,1.0
607616,235,1,1,1,94.67053435,0,Centro poblado y rur,1.0
607617,235,1,1,1,51.854595888,0,Centro poblado y rur,1.0
607618,235,1,1,1,82.478303779,0,Centro poblado y rur,1.0
607619,235,1,1,1,132.93449572,0,Centro poblado y rur,1.0
607620,235,1,1,1,83.211578284,0,Centro poblado y rur,1.0
607621,235,1,1,1,61.937638002,0,Centro poblado y rur,1.0
607622,235,1,1,1,42.408213628,0,Centro poblado y rur,1.0
607623,235,1,1,1,152.72615708,0,Centro poblado y rur,1.0
607624,235,1,1,1,154.21750686,0,Centro poblado y rur,1.0
607625,235,1,1,1,46.647717734,0,Centro poblado y rur,1.0
607626,235,1,1,1,76.807355923,0,Centro poblado y rur,1.0
607627,235,1,1,1,117.23995658,0,Centro poblado y rur,1.0
607628,235,1,1,1,77.325629826,0,Centro poblado y rur,3.0
607629,235,1,1,1,60.454233079,0,Centro poblado y rur,1.0
607630,235,1,1,1,63.702839178,0,Centro poblado y rur,3.0
607631,235,1,1,1,42.830573331,0,Centro poblado y rur,3.0
607632,235,1,1,1,77.800923509,0,Centro poblado y rur,3.0
607633,235,1,1,1,133.76617171,0,Centro poblado y rur,3.0
607634,235,1,1,1,77.325629826,0,Centro poblado y rur,2.0
607635,235,1,1,1,113.62298654,0,Centro poblado y rur,3.0
607636,235,1,1,1,77.325629826,0,Centro poblado y rur,3.0
607637,235,1,1,1,53.759806513,0,Centro poblado y rur,1.0
607638,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607639,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607640,235,1,1,1,3286.1779639,0,Centro poblado y rur,1.0
607641,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607642,235,1,1,1,3013.0180955,0,Centro poblado y rur,1.0
607643,235,1,1,1,5323.1206344,0,Centro poblado y rur,1.0
607644,235,1,1,1,3054.4009836,0,Centro poblado y rur,1.0
607645,235,1,1,1,1635.1243374,0,Centro poblado y rur,1.0
607646,235,1,1,1,2288.7426225,0,Centro poblado y rur,1.0
607647,235,1,1,1,3013.0180955,0,Centro poblado y rur,1.0
607648,235,1,1,1,1683.2802426,0,Centro poblado y rur,1.0
607649,235,1,1,1,1947.9989859,0,Centro poblado y rur,1.0
607650,235,1,1,1,4626.4727716,0,Centro poblado y rur,1.0
607651,235,1,1,1,2505.6933132,0,Centro poblado y rur,1.0
607652,235,1,1,1,1415.9170231,0,Centro poblado y rur,1.0
607653,235,1,1,1,2316.538282,0,Centro poblado y rur,1.0
607654,235,1,1,1,2485.7358125,0,Centro poblado y rur,1.0
607655,235,1,1,1,1415.9170231,0,Centro poblado y rur,1.0
607656,235,1,1,1,1192.5692246,0,Centro poblado y rur,1.0
607657,235,1,1,1,1683.2802426,0,Centro poblado y rur,1.0
607658,235,1,1,1,2602.8401109,0,Centro poblado y rur,1.0
607659,235,1,1,1,2261.8005737,0,Centro poblado y rur,1.0
607660,235,1,1,1,3503.1184377,0,Centro poblado y rur,1.0
607661,235,1,1,1,1459.9324441,0,Centro poblado y rur,1.0
607662,235,1,1,1,1937.2848441,0,Centro poblado y rur,1.0
607663,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607664,235,1,1,1,1960.2951782,0,Centro poblado y rur,1.0
607665,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607666,235,1,1,1,2236.73165,0,Centro poblado y rur,1.0
607667,235,1,1,1,3286.1779639,0,Centro poblado y rur,1.0
607668,235,1,1,1,3013.0180955,0,Centro poblado y rur,1.0
607669,235,1,1,1,3054.4009836,0,Centro poblado y rur,1.0
607670,235,1,1,1,3019.3515431,0,Centro poblado y rur,1.0
607671,235,1,1,1,2411.4107829,0,Centro poblado y rur,1.0
607672,235,1,1,1,2740.2395261,0,Centro poblado y rur,1.0
607673,235,1,1,1,2595.96362,0,Centro poblado y rur,1.0
607674,235,1,1,1,2740.2395261,0,Centro poblado y rur,1.0
607675,235,1,1,1,2142.3566723,0,Centro poblado y rur,1.0
607676,235,1,1,1,2740.2395261,0,Centro poblado y rur,1.0
607677,235,1,1,1,4108.2765244,0,Centro poblado y rur,1.0
607678,235,1,1,1,1517.8153768,0,Centro poblado y rur,1.0
607679,235,1,1,1,4059.1305363,0,Centro poblado y rur,1.0
607680,235,1,1,1,2142.3566723,0,Centro poblado y rur,1.0
607681,235,1,1,1,2479.2714366,0,Centro poblado y rur,1.0
607682,235,1,1,1,1517.8153768,0,Centro poblado y rur,1.0
607683,235,1,1,1,100.54127677,Cucuta,Cabecera,2.0
607684,235,1,1,1,170.61066434,Cucuta,Cabecera,2.0
607685,235,1,1,1,101.55537456,Cucuta,Cabecera,2.0
607686,235,1,1,1,154.54252033,Cucuta,Cabecera,2.0
607687,235,1,1,1,67.436736145,Cucuta,Cabecera,3.0
607688,235,1,1,1,75.105111657,Cucuta,Cabecera,3.0
607689,235,1,1,1,184.88445579,Cucuta,Cabecera,2.0
607690,235,1,1,1,66.519689624,Cucuta,Cabecera,3.0
607691,235,1,1,1,111.58937608,Cucuta,Cabecera,2.0
607692,235,1,1,1,96.589075208,Cucuta,Cabecera,2.0
607693,235,1,1,1,140.87021312,Cucuta,Cabecera,2.0
607694,235,1,1,1,79.54114552,Cucuta,Cabecera,2.0
607695,235,1,1,1,86.835484068,Cucuta,Cabecera,2.0
607696,235,1,1,1,71.955975075,Cucuta,Cabecera,2.0
607697,235,1,1,1,121.22045369,Cucuta,Cabecera,1.0
607698,235,1,1,1,91.901609762,Cucuta,Cabecera,1.0
607699,235,1,1,1,93.35192259,Cucuta,Cabecera,2.0
607700,235,1,1,1,81.654415076,Cucuta,Cabecera,2.0
607701,235,1,1,1,73.434332643,Cucuta,Cabecera,2.0
607702,235,1,1,1,131.58174625,Cucuta,Cabecera,2.0
607703,235,1,1,1,48.960514505,Cucuta,Cabecera,1.0
607704,235,1,1,1,135.02593088,Cucuta,Cabecera,1.0
607705,235,1,1,1,140.4932003,Cucuta,Cabecera,1.0
607706,235,1,1,1,189.38262061,Cucuta,Cabecera,1.0
607707,235,1,1,1,113.60605506,Cucuta,Cabecera,2.0
607708,235,1,1,1,125.88579666,Cucuta,Cabecera,1.0
607709,235,1,1,1,99.303791206,Cucuta,Cabecera,2.0
607710,235,1,1,1,125.04425114,Cucuta,Cabecera,1.0
607711,235,1,1,1,70.696780467,Cucuta,Cabecera,1.0
607712,235,1,1,1,99.303791206,Cucuta,Cabecera,1.0
607713,235,1,1,1,80.20540294,Cucuta,Cabecera,2.0
607714,235,1,1,1,76.661387697,Cucuta,Cabecera,1.0
607715,235,1,1,1,164.95841429,Cucuta,Cabecera,2.0
607716,235,1,1,1,102.51954722,Cucuta,Cabecera,1.0
607717,235,1,1,1,169.66699992,Cucuta,Cabecera,1.0
607718,235,1,1,1,152.63388652,Cucuta,Cabecera,1.0
607719,235,1,1,1,145.6834327,Cucuta,Cabecera,1.0
607720,235,1,1,1,99.528445042,Cucuta,Cabecera,1.0
607721,235,1,1,1,84.832255165,Cucuta,Cabecera,1.0
607722,235,1,1,1,140.4932003,Cucuta,Cabecera,2.0
607723,235,1,1,1,114.35907947,Cucuta,Cabecera,1.0
607724,235,1,1,1,82.317122311,Cucuta,Cabecera,1.0
607725,235,1,1,1,150.39201832,Cucuta,Cabecera,1.0
607726,235,1,1,1,119.0676651,Cucuta,Cabecera,1.0
607727,235,1,1,1,85.689533056,Cucuta,Cabecera,1.0
607728,235,1,1,1,98.429229428,Cucuta,Cabecera,1.0
607729,235,1,1,1,140.12948164,Cucuta,Cabecera,2.0
607730,235,1,1,1,120.87003878,Cucuta,Cabecera,2.0
607731,235,1,1,1,93.19342312,Cucuta,Cabecera,1.0
607732,235,1,1,1,76.066747526,Cucuta,Cabecera,2.0
607733,235,1,1,1,89.85285781,Cucuta,Cabecera,2.0
607734,235,1,1,1,143.53287909,Cucuta,Cabecera,2.0
607735,235,1,1,1,116.32545296,Cucuta,Cabecera,1.0
607736,235,1,1,1,88.256505782,Cucuta,Cabecera,2.0
607737,235,1,1,1,116.29469721,Cucuta,Cabecera,2.0
607738,235,1,1,1,97.945786713,Cucuta,Cabecera,1.0
607739,235,1,1,1,116.05266396,Cucuta,Cabecera,2.0
607740,235,1,1,1,114.75359097,Cucuta,Cabecera,1.0
607741,235,1,1,1,125.29605979,Cucuta,Cabecera,2.0
607742,235,1,1,1,93.134266002,Cucuta,Cabecera,2.0
607743,235,1,1,1,106.18819637,Cucuta,Cabecera,2.0
607744,235,1,1,1,120.87003878,Cucuta,Cabecera,1.0
607745,235,1,1,1,146.85084056,Cucuta,Cabecera,1.0
607746,235,1,1,1,71.755058884,Cucuta,Cabecera,2.0
607747,235,1,1,1,115.40171293,Cucuta,Cabecera,2.0
607748,235,1,1,1,113.67899298,Cucuta,Cabecera,2.0
607749,235,1,1,1,87.757518231,Cucuta,Cabecera,2.0
607750,235,1,1,1,87.757518231,Cucuta,Cabecera,2.0
607751,235,1,1,1,85.046370313,Cucuta,Cabecera,2.0
607752,235,1,1,1,107.90338896,Cucuta,Cabecera,2.0
607753,235,1,1,1,100.25675368,Cucuta,Cabecera,2.0
607754,235,1,1,1,118.65832326,Cucuta,Cabecera,2.0
607755,235,1,1,1,77.495595643,Cucuta,Cabecera,2.0
607756,235,1,1,1,82.370654563,Cucuta,Cabecera,2.0
