DIRECTORIO,Victima_hurto_residencial_2022,Hurto_objeto_personal_2022,Victima_delito_cibernetico_2022,Implicado_violencia_fisica_2022,Victima_fraude_2022,Victima_amenazas_2022,Victima_acoso_laboral_2022,Victima_acoso_escolar_2022,Victima_secuestro_2022,Victima_invasiones_domiciliarias_2022,Victima_desplazamiento_2022,Victima_acoso_callejero_2022,Victima_acoso_sexual_2022
636456,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636457,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636457,,0,0,0,0,0,0,0,0,0,0,0,0
636458,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636459,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636459,,0,0,0,0,0,0,0,0,0,0,0,0
636459,,0,0,0,0,0,0,0,0,0,0,0,0
636460,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636460,,0,0,0,0,0,0,0,0,0,0,0,0
636461,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636461,,0,0,0,0,0,0,0,0,0,0,0,0
636461,,0,1,0,0,0,0,0,0,0,0,0,0
636462,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636463,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636463,,0,0,0,0,0,0,0,0,0,0,0,0
636464,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636465,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636466,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636466,,0,0,0,0,0,0,0,0,0,0,0,0
636467,0.0,0,1,0,0,0,0,0,0,0,0,0,0
636467,,0,0,0,0,0,0,0,0,0,0,0,0
636468,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636468,,0,0,0,0,0,0,0,0,0,0,0,0
636468,,0,0,0,0,0,0,0,0,0,0,1,0
636469,,0,0,0,0,0,0,0,0,0,0,0,0
636469,,0,0,0,0,0,0,0,0,0,0,0,0
636469,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636469,,0,0,0,0,0,0,0,0,0,0,0,0
636470,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636470,,0,0,0,0,0,0,0,0,0,0,0,0
636470,,0,0,0,0,0,0,0,0,0,0,0,0
636470,,0,0,0,0,0,0,0,0,0,0,0,0
636471,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636471,,0,0,0,0,0,0,0,0,0,0,0,0
636472,0.0,0,0,1,0,1,0,0,0,0,0,0,0
636472,,0,0,0,0,0,0,0,0,0,0,0,0
636472,,0,0,0,0,0,0,0,0,0,0,0,0
636473,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636473,,1,0,0,0,0,0,0,0,0,0,0,0
636473,,0,0,0,0,0,0,0,0,0,0,0,0
636474,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636474,,0,0,0,0,0,0,0,0,0,0,0,0
636475,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636476,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636476,,0,0,0,0,0,0,0,0,0,0,0,0
636477,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636477,,0,0,0,0,0,0,0,0,0,0,0,0
636478,,0,0,0,0,0,0,0,0,0,0,0,0
636478,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636479,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636480,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636482,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636482,,0,0,0,0,0,0,0,0,0,0,0,0
636482,,0,0,0,0,0,0,0,0,0,0,0,0
636483,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636483,,0,0,0,0,0,0,0,0,0,0,0,0
636484,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636484,,0,0,0,0,0,0,0,0,0,0,0,0
636484,,0,0,0,0,0,0,0,0,0,0,0,0
636485,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636485,,0,0,0,0,0,0,0,0,0,0,0,0
636486,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636487,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636488,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636488,,0,0,0,0,0,0,0,0,0,0,0,0
636489,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636490,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636491,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636492,0.0,1,1,0,0,0,0,0,0,0,0,0,0
636493,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636493,,0,0,0,0,0,0,0,0,0,0,0,0
636494,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636494,,0,0,0,0,0,0,0,0,0,0,0,0
636495,,0,0,0,0,0,0,0,0,0,0,0,0
636495,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636495,,0,0,0,0,0,0,0,0,0,0,0,0
636496,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636497,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636497,,0,0,0,0,0,0,0,0,0,0,0,0
636497,,0,0,0,0,0,0,0,0,0,0,0,0
636498,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636498,,0,0,0,0,0,0,0,0,0,0,0,0
636499,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636499,,0,0,0,0,0,0,0,0,0,0,0,0
636499,,0,0,0,0,0,0,0,0,0,0,0,0
636500,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636501,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636501,,0,0,0,0,0,0,0,0,0,0,0,0
636502,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636502,,0,0,0,0,0,0,0,0,0,0,0,0
636503,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636503,,0,0,0,0,0,0,0,0,0,0,0,0
636504,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636505,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636505,,0,0,0,0,0,0,0,0,0,0,0,0
636506,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636506,,0,0,0,0,0,0,0,0,0,0,0,0
636506,,0,0,0,0,0,0,0,0,0,0,0,0
636507,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636508,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636509,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636509,,0,0,0,0,0,0,0,0,0,0,0,0
636510,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636510,,0,0,0,0,0,0,0,0,0,0,0,0
636511,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636511,,0,0,0,0,0,0,0,0,0,0,0,0
636511,,0,0,0,0,0,0,0,0,0,0,0,0
636512,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636513,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636514,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636514,,0,0,0,0,0,0,0,0,0,0,0,0
636515,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636515,,0,0,0,0,0,0,0,0,0,0,0,0
636516,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636517,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636518,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636518,,0,0,0,0,0,0,0,0,0,0,0,0
636519,,0,0,0,0,0,0,0,0,0,0,0,0
636519,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636520,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636520,,0,0,0,0,0,0,0,0,0,0,0,0
636521,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636521,,0,0,0,0,0,0,0,0,0,0,0,0
636522,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636522,,0,0,0,0,0,0,0,0,0,0,0,0
636523,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636523,,0,0,0,0,0,0,0,0,0,0,0,0
636524,,0,0,0,0,0,0,0,0,0,0,0,0
636524,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636525,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636525,,0,0,0,0,0,0,0,0,0,0,0,0
636526,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636526,,0,0,0,0,0,0,0,0,0,0,0,0
636527,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636527,,0,0,0,0,0,0,0,0,0,0,0,0
636528,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636528,,0,0,0,0,0,0,0,0,0,0,0,0
636529,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636529,,0,0,0,0,0,0,0,0,0,0,0,0
636530,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636530,,0,0,0,0,0,0,0,0,0,0,0,0
636531,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636531,,0,0,0,0,0,0,0,0,0,0,0,0
636532,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636532,,0,0,0,0,0,0,0,0,0,0,0,0
636533,,0,0,0,0,0,0,0,0,0,0,0,0
636533,,0,0,0,0,0,0,0,0,0,0,0,0
636533,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636534,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636534,,0,0,0,0,0,0,0,0,0,0,0,0
636535,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636535,,0,0,0,0,0,0,0,0,0,0,0,0
636536,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636536,,0,0,0,0,0,0,0,0,0,0,0,0
636537,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636537,,0,0,0,0,0,0,0,0,0,0,0,0
636537,,0,0,0,0,0,0,0,0,0,0,0,0
636538,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636538,,0,0,0,0,0,0,0,0,0,0,0,0
636539,,0,0,0,0,0,0,0,0,0,0,0,0
636539,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636540,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636540,,0,0,0,0,0,0,0,0,0,0,0,0
636541,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636541,,0,0,0,0,0,0,0,0,0,0,0,0
636542,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636542,,0,0,0,0,0,0,0,0,0,0,0,0
636543,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636543,,0,0,0,0,0,0,0,0,0,0,0,0
636544,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636544,,0,0,0,0,0,0,0,0,0,0,0,0
636545,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636545,,0,0,0,0,0,0,0,0,0,0,0,0
636546,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636546,,0,0,0,0,0,0,0,0,0,0,0,0
636547,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636547,,0,0,0,0,0,0,0,0,0,0,0,0
636547,,0,0,0,0,0,0,0,0,0,0,0,0
636548,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636548,,0,0,0,0,0,0,0,0,0,0,0,0
636549,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636549,,0,0,0,0,0,0,0,0,0,0,0,0
636550,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636551,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636551,,0,0,0,0,0,0,0,0,0,0,0,0
636552,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636552,,0,0,0,0,0,0,0,0,0,0,0,0
636552,,0,0,0,0,0,0,0,0,0,0,0,0
636552,,0,0,0,0,0,0,0,0,0,0,0,0
636553,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636553,,0,0,0,0,0,0,0,0,0,0,0,0
636554,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636554,,0,0,0,0,0,0,0,0,0,0,0,0
636555,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636555,,0,0,0,0,0,0,0,0,0,0,0,0
636555,,0,0,0,0,0,0,0,0,0,0,0,0
636556,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636556,,0,0,0,0,0,0,0,0,0,0,0,0
636557,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636557,,0,0,0,0,0,0,0,0,0,0,0,0
636558,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636558,,0,0,0,0,0,0,0,0,0,0,0,0
636559,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636559,,0,0,0,0,0,0,0,0,0,0,0,0
636560,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636560,,0,0,0,0,0,0,0,0,0,0,0,1
636561,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636561,,0,0,0,0,0,0,0,0,0,0,0,0
636562,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636562,,0,0,0,0,0,0,0,0,0,0,0,0
636562,,0,0,0,0,0,0,0,0,0,0,0,0
636563,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636563,,0,0,0,0,0,0,0,0,0,0,0,0
636563,,0,0,0,0,0,0,0,0,0,0,0,0
636563,,0,0,0,0,0,0,0,0,0,0,0,0
636564,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636564,,0,0,0,0,0,0,0,0,0,0,0,0
636565,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636565,,0,0,1,0,0,0,0,0,0,0,0,0
636566,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636566,,0,0,0,0,0,0,0,0,0,0,0,0
636567,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636567,,0,0,0,0,0,0,0,0,0,0,0,0
636568,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636568,,0,0,0,0,0,0,0,0,0,0,0,0
636569,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636569,,0,0,0,0,0,0,0,0,0,0,0,0
636570,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636571,,0,0,0,0,0,0,0,0,0,0,0,0
636571,,0,0,0,0,0,0,0,0,0,0,0,0
636571,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636571,,0,0,0,0,0,0,0,0,0,0,0,0
636572,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636572,,0,0,0,0,0,0,0,0,0,0,0,0
636572,,0,0,0,0,0,0,0,0,0,0,0,0
636573,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636573,,0,0,0,0,0,0,0,0,0,0,0,0
636574,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636574,,0,0,0,0,0,0,0,0,0,0,0,0
636574,,0,0,0,0,0,0,0,0,0,0,0,0
636575,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636576,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636577,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636577,,0,0,0,0,0,0,0,0,0,0,0,0
636578,0.0,0,1,0,0,0,0,0,0,0,0,0,0
636579,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636580,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636580,,0,0,0,0,0,0,0,0,0,0,0,0
636581,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636581,,0,0,0,0,0,0,0,0,0,0,0,0
636582,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636583,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636585,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636586,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636586,,0,0,0,0,0,0,0,0,0,0,0,0
636587,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636587,,0,0,0,0,0,0,0,0,0,0,0,0
636588,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636588,,0,0,0,0,0,0,0,0,0,0,0,0
636589,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636589,,0,0,0,0,0,0,0,0,0,0,0,0
636590,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636591,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636592,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636592,,0,0,0,0,1,0,0,0,0,0,0,0
636593,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636593,,0,0,0,0,0,0,0,0,0,0,0,0
636593,,0,0,0,0,0,0,0,0,0,0,0,0
636594,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636594,,0,0,0,0,0,0,0,0,0,0,0,0
636595,,0,0,0,0,0,0,0,0,0,0,0,0
636595,,0,0,0,0,0,0,0,0,0,0,0,0
636595,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636596,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636596,,0,0,0,0,0,0,0,0,0,0,0,0
636596,,0,0,0,0,0,0,0,0,0,0,0,0
636597,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636598,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636598,,0,0,0,0,0,0,0,0,0,0,0,0
636599,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636599,,0,0,0,0,0,0,0,0,0,0,0,0
636600,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636600,,0,0,0,0,0,0,0,0,0,0,0,0
636601,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636602,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636602,,0,0,0,0,0,0,0,0,0,0,0,0
636603,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636604,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636604,,0,0,0,0,0,0,0,0,0,0,0,0
636604,,0,0,0,0,0,0,0,0,0,0,0,0
636605,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636605,,0,0,0,0,0,0,0,0,0,0,0,0
636606,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636606,,0,0,0,0,0,0,0,0,0,0,0,0
636607,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636607,,0,0,0,0,0,0,0,0,0,0,0,0
636608,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636608,,0,0,0,0,0,0,0,0,0,0,0,0
636608,,0,0,0,0,0,0,0,0,0,0,0,0
636609,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636610,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636610,,0,0,0,0,0,0,0,0,0,0,0,0
636611,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636611,,0,0,0,0,0,0,0,0,0,0,0,0
636612,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636613,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636613,,0,0,0,0,0,0,0,0,0,0,0,0
636614,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636614,,0,0,0,0,0,0,0,0,0,0,0,0
636614,,0,0,0,0,0,0,0,0,0,0,0,0
636615,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636615,,0,0,0,0,0,0,0,0,0,0,0,0
636616,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636617,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636618,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636619,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636619,,0,0,0,0,0,0,0,0,0,0,0,0
636620,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636620,,0,0,0,0,0,0,0,0,0,0,0,0
636621,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636622,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636622,,0,0,0,0,0,0,0,0,0,0,0,0
636623,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636624,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636624,,0,0,0,0,0,0,0,0,0,0,0,0
636624,,0,0,0,0,0,0,0,0,0,0,0,0
636625,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636626,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636626,,0,0,0,0,0,0,0,0,0,0,0,0
636627,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636627,,0,0,0,0,0,0,0,0,0,0,0,0
636627,,0,0,0,0,0,0,0,0,0,0,0,0
636627,,0,0,0,0,0,0,0,0,0,0,0,0
636627,,0,0,0,0,0,0,0,0,0,0,0,0
636628,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636628,,0,0,0,0,0,0,0,0,0,0,0,0
636629,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636630,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636631,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636632,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636633,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636633,,0,0,0,0,0,0,0,0,0,0,0,0
636633,,0,0,0,0,0,0,0,0,0,0,0,0
636634,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636634,,0,0,0,0,0,0,0,0,0,0,0,0
636634,,0,0,0,0,0,0,0,0,0,0,0,0
636635,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636635,,0,0,0,0,0,0,0,0,0,0,0,0
636636,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636636,,0,0,0,0,0,0,0,0,0,0,0,0
636637,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636637,,0,0,0,0,0,0,0,0,0,0,0,0
636638,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636638,,0,0,0,0,0,0,0,0,0,0,0,0
636639,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636639,,0,0,0,0,0,0,0,0,0,0,0,0
636640,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636640,,0,0,0,0,0,0,0,0,0,0,0,0
636641,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636641,,0,0,0,0,0,0,0,0,0,0,0,0
636642,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636642,,0,0,0,0,0,0,0,0,0,0,0,0
636643,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636643,,0,0,0,0,0,0,0,0,0,0,0,0
636644,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636644,,0,0,0,0,0,0,0,0,0,0,0,0
636645,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636646,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636647,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636647,,0,0,0,0,0,0,0,0,0,0,0,0
636649,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636649,,0,0,0,0,0,0,0,0,0,0,0,0
636650,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636650,,0,0,0,0,0,0,0,0,0,0,0,0
636651,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636651,,0,0,0,0,0,0,0,0,0,0,0,0
636652,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636652,,0,0,0,0,0,0,0,0,0,0,0,0
636653,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636653,,0,0,0,0,0,0,0,0,0,0,0,0
636654,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636656,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636657,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636657,,0,0,0,0,0,0,0,0,0,0,0,0
636658,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636659,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636659,,0,0,0,0,0,0,0,0,0,0,0,0
636659,,0,0,0,0,0,0,0,0,0,0,0,0
636659,,0,0,0,0,0,0,0,0,0,0,0,0
636660,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636660,,0,0,0,0,0,0,0,0,0,0,0,0
636661,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636661,,0,0,0,0,0,0,0,0,0,0,0,0
636662,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636663,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636664,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636664,,0,0,0,0,0,0,0,0,0,0,0,0
636665,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636665,,0,0,0,0,0,0,0,0,0,0,0,0
636666,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636667,0.0,1,0,0,0,0,0,0,0,0,0,0,0
636667,,0,0,0,0,0,0,0,0,0,0,0,0
636667,,0,0,0,0,0,0,0,0,0,0,0,0
636667,,0,0,0,0,0,0,0,0,0,0,0,0
636668,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636668,,0,0,0,0,0,0,0,0,0,0,0,0
636668,,0,0,1,0,0,0,0,0,0,0,0,0
636669,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636670,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636671,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636672,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636672,,0,0,0,0,0,0,0,0,0,0,0,0
636673,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636674,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636674,,0,0,0,0,0,0,0,0,0,0,0,0
636675,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636676,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636680,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636680,,0,0,0,0,0,0,0,0,0,0,0,0
636682,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636682,,0,0,0,0,0,0,0,0,0,0,0,0
636682,,0,0,0,0,0,0,0,0,0,0,0,0
636682,,0,0,0,0,0,0,0,0,0,0,0,0
636682,,0,0,0,0,0,0,0,0,0,0,0,0
636683,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636683,,0,0,0,0,0,0,0,0,0,0,0,0
636684,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636684,,0,0,0,0,0,0,0,0,0,0,0,0
636685,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636685,,0,0,0,0,0,0,0,0,0,0,0,0
636686,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636686,,0,0,0,0,0,0,0,0,0,0,0,0
636686,,0,0,0,0,0,0,0,0,0,0,0,0
636687,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636687,,0,0,0,0,0,0,0,0,0,0,0,0
636688,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636689,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636689,,0,0,0,0,0,0,0,0,0,0,0,0
636690,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636690,,0,0,0,0,0,0,0,0,0,0,0,0
636690,,0,0,0,0,0,0,0,0,0,0,0,0
636691,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636691,,0,0,0,0,0,0,0,0,0,0,0,0
636691,,0,0,0,0,0,0,0,0,0,0,0,0
636692,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636692,,0,0,0,0,0,0,0,0,0,0,0,0
636693,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636693,,0,0,0,0,0,0,0,0,0,0,0,0
636694,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636695,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636696,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636696,,0,0,0,0,0,0,0,0,0,0,0,0
636697,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636698,0.0,1,0,0,0,0,0,0,0,0,0,0,0
636699,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636701,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636701,,0,0,0,0,0,0,0,0,0,0,0,0
636701,,0,0,0,0,0,0,0,0,0,0,0,0
636702,0.0,0,0,0,0,0,0,0,0,0,0,0,0
636702,,0,0,0,0,0,0,0,0,0,0,0,0
636702,,0,0,0,0,0,0,0,0,0,0,0,0
636703,0.0,0,0,0,0,0,0,0,0,0,0,0,0
